TPS,Espacement,Densite,id plante,id talle,topologie,nb_feuille_emergees,Biomasse_feuilles_emergees,Surface_feuilles_emergees
170.0,50.0,400,1,1,"(0,)",4,0.009029972771566058,415.80619041163004
170.0,50.0,400,2,1,"(0,)",4,0.009745207379239,478.9289850703728
170.0,50.0,400,3,1,"(0,)",4,0.009029972771566058,415.80619041163004
170.0,50.0,400,4,1,"(0,)",4,0.00965252972423938,447.11851787233576
171.0,50.0,400,1,1,"(0,)",4,0.009090963387238759,419.0428762284845
171.0,50.0,400,2,1,"(0,)",4,0.009914346284404156,484.9906808559962
171.0,50.0,400,3,1,"(0,)",4,0.009090963387238759,419.0428762284845
171.0,50.0,400,4,1,"(0,)",4,0.009820090089613456,450.35811548317406
172.0,50.0,400,1,1,"(0,)",4,0.009154469291217843,422.3341437303235
172.0,50.0,400,2,1,"(0,)",4,0.010085440901335082,491.0861906325129
172.0,50.0,400,3,1,"(0,)",4,0.009154469291217843,422.3341437303235
172.0,50.0,400,4,1,"(0,)",4,0.009989871453366312,453.74299226278583
173.0,50.0,400,1,1,"(0,)",4,0.009220578861258402,425.8332909728929
173.0,50.0,400,2,1,"(0,)",4,0.010257349533083285,497.1881273632109
173.0,50.0,400,3,1,"(0,)",4,0.009220578861258402,425.8332909728929
173.0,50.0,400,4,1,"(0,)",4,0.01016127879744787,457.4634240703343
174.0,50.0,400,1,1,"(0,)",4,0.00928938224710664,429.4741577853665
174.0,50.0,400,2,1,"(0,)",4,0.010431334954861014,500.12230025079026
174.0,50.0,400,3,1,"(0,)",4,0.00928938224710664,429.4741577853665
174.0,50.0,400,4,1,"(0,)",4,0.010329983014018494,461.39291937195924
175.0,50.0,400,1,1,"(0,)",4,0.009360971268313494,433.1091308535267
175.0,50.0,400,2,1,"(0,)",4,0.010608070216906542,503.24223031587286
175.0,50.0,400,3,1,"(0,)",4,0.009360971268313494,433.1091308535267
175.0,50.0,400,4,1,"(0,)",4,0.010493119216135367,465.2347249884065
176.0,50.0,400,1,1,"(0,)",4,0.009435439297178909,437.06817422330107
176.0,50.0,400,2,1,"(0,)",4,0.010786071038914685,506.4800017657034
176.0,50.0,400,3,1,"(0,)",4,0.009435439297178909,437.06817422330107
176.0,50.0,400,4,1,"(0,)",4,0.01064993791595626,469.48803926452547
177.0,50.0,400,1,1,"(0,)",4,0.009512881125132768,441.06770471873506
177.0,50.0,400,2,1,"(0,)",4,0.010965832198960876,509.94271161380806
177.0,50.0,400,3,1,"(0,)",4,0.009512881125132768,441.06770471873506
177.0,50.0,400,4,1,"(0,)",4,0.010799683613092734,473.8521401625806
178.0,50.0,400,1,1,"(0,)",4,0.009593392810709655,445.3540331204707
178.0,50.0,400,2,1,"(0,)",4,0.011147369830643395,513.6131983295378
178.0,50.0,400,3,1,"(0,)",4,0.009593392810709655,445.3540331204707
178.0,50.0,400,4,1,"(0,)",4,0.010941601769131847,479.0921469503535
179.0,50.0,400,1,1,"(0,)",4,0.00967707150712147,449.5679897559371
179.0,50.0,400,2,1,"(0,)",4,0.011331038826078513,517.3598837732893
179.0,50.0,400,3,1,"(0,)",4,0.00967707150712147,449.5679897559371
179.0,50.0,400,4,1,"(0,)",4,0.011074946528801572,485.6829552998622
180.0,50.0,400,1,1,"(0,)",4,0.009764015267275132,453.96918893248653
180.0,50.0,400,2,1,"(0,)",4,0.011516169639573005,521.4163214878148
180.0,50.0,400,3,1,"(0,)",4,0.009764015267275132,453.96918893248653
180.0,50.0,400,4,1,"(0,)",4,0.011198989144071424,492.10684611617097
181.0,50.0,400,1,1,"(0,)",4,0.009854322823923654,458.5991235705752
181.0,50.0,400,2,1,"(0,)",4,0.011703348487567333,525.836640655722
181.0,50.0,400,3,1,"(0,)",4,0.009854322823923654,458.5991235705752
181.0,50.0,400,4,1,"(0,)",4,0.011313027035290371,498.16670768638977
182.0,50.0,400,1,1,"(0,)",4,0.009948093342478613,463.256765527164
182.0,50.0,400,2,1,"(0,)",4,0.011889796300324938,530.383464908302
182.0,50.0,400,3,1,"(0,)",4,0.009948093342478613,463.256765527164
182.0,50.0,400,4,1,"(0,)",4,0.011416713761957138,503.7481153213003
183.0,50.0,400,1,1,"(0,)",4,0.010045426143852626,468.21465919392574
183.0,50.0,400,2,1,"(0,)",4,0.012070422863999706,535.2319033476377
183.0,50.0,400,3,1,"(0,)",4,0.010045426143852626,468.21465919392574
183.0,50.0,400,4,1,"(0,)",4,0.011519374590824537,509.00643623615883
184.0,50.0,400,1,1,"(0,)",4,0.01014642039454384,473.0492448269159
184.0,50.0,400,2,1,"(0,)",4,0.012244506965233833,539.953185096532
184.0,50.0,400,3,1,"(0,)",4,0.01014642039454384,473.0492448269159
184.0,50.0,400,4,1,"(0,)",4,0.01162560757175112,514.2221562890703
185.0,50.0,400,1,1,"(0,)",4,0.010251174761022813,478.2466746104643
185.0,50.0,400,2,1,"(0,)",4,0.01241132629356003,545.2764185382812
185.0,50.0,400,3,1,"(0,)",4,0.010251174761022813,478.2466746104643
185.0,50.0,400,4,1,"(0,)",4,0.011735468430623099,519.3824274619952
186.0,50.0,400,1,1,"(0,)",4,0.010359787025338851,483.31951049149245
186.0,50.0,400,2,1,"(0,)",4,0.012570163977139346,552.5492284333708
186.0,50.0,400,3,1,"(0,)",4,0.010359787025338851,483.31951049149245
186.0,50.0,400,4,1,"(0,)",4,0.011849006451465671,524.8107858400052
187.0,50.0,400,1,1,"(0,)",4,0.010472353658730959,488.6751809103157
187.0,50.0,400,2,1,"(0,)",4,0.012720315699636347,559.6567743595457
187.0,50.0,400,3,1,"(0,)",4,0.010472353658730959,488.6751809103157
187.0,50.0,400,4,1,"(0,)",4,0.011966263539521873,530.1766630767792
188.0,50.0,400,1,1,"(0,)",4,0.010588969349912113,494.1271359237669
188.0,50.0,400,2,1,"(0,)",4,0.01286109734884572,566.4700744077461
188.0,50.0,400,3,1,"(0,)",4,0.010588969349912113,494.1271359237669
188.0,50.0,400,4,1,"(0,)",4,0.012087273210826142,535.5985523241816
189.0,50.0,400,1,1,"(0,)",4,0.01070972648459921,499.5922850663783
189.0,50.0,400,2,1,"(0,)",4,0.012991853130035733,572.8326975431171
189.0,50.0,400,3,1,"(0,)",4,0.01070972648459921,499.5922850663783
189.0,50.0,400,4,1,"(0,)",4,0.012212059506136378,541.1938580561524
190.0,50.0,400,1,1,"(0,)",4,0.010834714572789811,505.26907602011386
190.0,50.0,400,2,1,"(0,)",4,0.013113276836456526,578.945883069183
190.0,50.0,400,3,1,"(0,)",4,0.010834714572789811,505.26907602011386
190.0,50.0,400,4,1,"(0,)",4,0.012340635827685294,546.7334196117176
191.0,50.0,400,1,1,"(0,)",4,0.010964019620247055,510.9388393090584
191.0,50.0,400,2,1,"(0,)",4,0.013236114639541276,584.5620068602211
191.0,50.0,400,3,1,"(0,)",4,0.010964019620247055,510.9388393090584
191.0,50.0,400,4,1,"(0,)",4,0.01247300369795415,552.3095902363656
192.0,50.0,400,1,1,"(0,)",4,0.01109772344065188,516.7730338934781
192.0,50.0,400,2,1,"(0,)",4,0.013362907324129262,590.1662549726065
192.0,50.0,400,3,1,"(0,)",4,0.01109772344065188,516.7730338934781
192.0,50.0,400,4,1,"(0,)",4,0.01260915144057607,557.9886902863458
193.0,50.0,400,1,1,"(0,)",4,0.011235902904925193,522.593491890899
193.0,50.0,400,2,1,"(0,)",4,0.01349370019034997,595.9236413864948
193.0,50.0,400,3,1,"(0,)",4,0.011235902904925193,522.593491890899
193.0,50.0,400,4,1,"(0,)",4,0.012749052784559855,563.5980739115228
194.0,50.0,400,1,1,"(0,)",4,0.011378629124319795,528.4905040366759
194.0,50.0,400,2,1,"(0,)",4,0.013628530603522503,601.6551291164134
194.0,50.0,400,3,1,"(0,)",4,0.011378629124319795,528.4905040366759
194.0,50.0,400,4,1,"(0,)",4,0.01289266539430602,569.2918030186871
195.0,50.0,400,1,1,"(0,)",4,0.0115259665640419,534.5180609080646
195.0,50.0,400,2,1,"(0,)",4,0.013767427010038037,607.5166426343509
195.0,50.0,400,3,1,"(0,)",4,0.0115259665640419,534.5180609080646
195.0,50.0,400,4,1,"(0,)",4,0.013039929329381725,574.8288130017858
196.0,50.0,400,1,1,"(0,)",4,0.011677972084395185,540.5132050978636
196.0,50.0,400,2,1,"(0,)",4,0.013910407886181964,613.3244373234916
196.0,50.0,400,3,1,"(0,)",4,0.011677972084395185,540.5132050978636
196.0,50.0,400,4,1,"(0,)",4,0.01319076543974621,580.3493217038463
197.0,50.0,400,1,1,"(0,)",4,0.011834693906757496,546.55590138861
197.0,50.0,400,2,1,"(0,)",4,0.01405748061932723,619.1683380728964
197.0,50.0,400,3,1,"(0,)",4,0.011834693906757496,546.55590138861
197.0,50.0,400,4,1,"(0,)",4,0.013345073704087272,585.7719631270678
198.0,50.0,400,1,1,"(0,)",4,0.011996170502112734,552.6977124044596
198.0,50.0,400,2,1,"(0,)",4,0.014208640321663088,625.1046622619194
198.0,50.0,400,3,1,"(0,)",4,0.011996170502112734,552.6977124044596
198.0,50.0,400,4,1,"(0,)",4,0.013502731521153883,591.2570655298576
199.0,50.0,400,1,1,"(0,)",4,0.01216242940038125,558.6976967473768
199.0,50.0,400,2,1,"(0,)",4,0.014363868577490961,630.9605099485105
199.0,50.0,400,3,1,"(0,)",4,0.01216242940038125,558.6976967473768
199.0,50.0,400,4,1,"(0,)",4,0.013663591966457228,596.6849208002044
200.0,50.0,400,1,1,"(0,)",4,0.01233348591943359,564.7998567451223
200.0,50.0,400,2,1,"(0,)",4,0.014523132126132684,636.8190558000391
200.0,50.0,400,3,1,"(0,)",4,0.01233348591943359,564.7998567451223
200.0,50.0,400,4,1,"(0,)",4,0.013827482029465519,601.9429256922792
201.0,50.0,400,1,1,"(0,)",4,0.012509341813448543,570.8024923956207
201.0,50.0,400,2,1,"(0,)",4,0.014686381483667656,642.5503493273503
201.0,50.0,400,3,1,"(0,)",4,0.012509341813448543,570.8024923956207
201.0,50.0,400,4,1,"(0,)",4,0.013994200849432347,607.2011935729548
202.0,50.0,400,1,1,"(0,)",5,0.01268998384120055,576.8830326962848
202.0,50.0,400,2,1,"(0,)",4,0.014853549508054778,648.3686780467785
202.0,50.0,400,3,1,"(0,)",5,0.01268998384120055,576.8830326962848
202.0,50.0,400,4,1,"(0,)",4,0.014163517971263478,612.3860951259941
203.0,50.0,400,1,1,"(0,)",5,0.012875382285722119,582.9441672479134
203.0,50.0,400,2,1,"(0,)",4,0.01502454991371085,654.1533213160592
203.0,50.0,400,3,1,"(0,)",5,0.012875382285722119,582.9441672479134
203.0,50.0,400,4,1,"(0,)",4,0.014335171646320565,617.3126057133876
204.0,50.0,400,1,1,"(0,)",5,0.013054710225836878,603.3977516526505
204.0,50.0,400,2,1,"(0,)",4,0.015199275743317368,659.7862352752106
204.0,50.0,400,3,1,"(0,)",5,0.013054710225836878,603.3977516526505
204.0,50.0,400,4,1,"(0,)",4,0.014508867206751026,622.2629905790886
205.0,50.0,400,1,1,"(0,)",5,0.013244358361763825,610.4069269118269
205.0,50.0,400,2,1,"(0,)",4,0.015377597806515247,665.4525676683014
205.0,50.0,400,3,1,"(0,)",5,0.013244358361763825,610.4069269118269
205.0,50.0,400,4,1,"(0,)",4,0.014684275545774995,626.9257521891057
206.0,50.0,400,1,1,"(0,)",5,0.01343822748927819,617.3949762659418
206.0,50.0,400,2,1,"(0,)",4,0.015559363097224043,671.0805862450042
206.0,50.0,400,3,1,"(0,)",5,0.01343822748927819,617.3949762659418
206.0,50.0,400,4,1,"(0,)",5,0.014861031740292886,631.5766570882665
207.0,50.0,400,1,1,"(0,)",5,0.013636198716416862,624.5342380465025
207.0,50.0,400,2,1,"(0,)",5,0.015744393203584055,676.4561831184775
207.0,50.0,400,3,1,"(0,)",5,0.013636198716416862,624.5342380465025
207.0,50.0,400,4,1,"(0,)",5,0.015038733885898197,635.955625791893
208.0,50.0,400,1,1,"(0,)",5,0.013838129413963705,631.5839333325549
208.0,50.0,400,2,1,"(0,)",5,0.015915465469895657,699.9789143139196
208.0,50.0,400,3,1,"(0,)",5,0.013838129413963705,631.5839333325549
208.0,50.0,400,4,1,"(0,)",5,0.01520359442509227,658.6282609091282
209.0,50.0,400,1,1,"(0,)",5,0.014043851427053333,638.7004784762053
209.0,50.0,400,2,1,"(0,)",5,0.01609857179784798,706.4541639448744
209.0,50.0,400,3,1,"(0,)",5,0.014043851427053333,638.7004784762053
209.0,50.0,400,4,1,"(0,)",5,0.015375200348484839,659.9623693833568
210.0,50.0,400,1,1,"(0,)",5,0.014253169267726429,645.603400506574
210.0,50.0,400,2,1,"(0,)",5,0.016283718411153385,712.978344799503
210.0,50.0,400,3,1,"(0,)",5,0.014253169267726429,645.603400506574
210.0,50.0,400,4,1,"(0,)",5,0.015545904192354628,661.358821052274
211.0,50.0,400,1,1,"(0,)",5,0.014465858309600923,652.5806693960826
211.0,50.0,400,2,1,"(0,)",5,0.016470595683077932,719.1976885988948
211.0,50.0,400,3,1,"(0,)",5,0.014465858309600923,652.5806693960826
211.0,50.0,400,4,1,"(0,)",5,0.01571514042122339,662.8621741739353
212.0,50.0,400,1,1,"(0,)",5,0.014681663007859707,659.6101468081662
212.0,50.0,400,2,1,"(0,)",5,0.016658862495793396,725.6428164383437
212.0,50.0,400,3,1,"(0,)",5,0.014681663007859707,659.6101468081662
212.0,50.0,400,4,1,"(0,)",5,0.01588230631705872,664.3261252169922
213.0,50.0,400,1,1,"(0,)",5,0.014900295170418408,666.5632571762902
213.0,50.0,400,2,1,"(0,)",5,0.016848145160923807,731.8745410020409
213.0,50.0,400,3,1,"(0,)",5,0.014900295170418408,666.5632571762902
213.0,50.0,400,4,1,"(0,)",5,0.016046763018054,665.9775127181207
214.0,50.0,400,1,1,"(0,)",5,0.015121432309153937,673.4640298921526
214.0,50.0,400,2,1,"(0,)",5,0.01703803650708105,738.0892304636034
214.0,50.0,400,3,1,"(0,)",5,0.015121432309153937,673.4640298921526
214.0,50.0,400,4,1,"(0,)",5,0.016207837113307914,667.6528495707897
215.0,50.0,400,1,1,"(0,)",5,0.015344716103302045,680.2499025530657
215.0,50.0,400,2,1,"(0,)",5,0.01722809517683562,744.1349974594758
215.0,50.0,400,3,1,"(0,)",5,0.015344716103302045,680.2499025530657
215.0,50.0,400,4,1,"(0,)",5,0.016364822854122475,669.5357857240043
216.0,50.0,400,1,1,"(0,)",5,0.01556975101046897,682.2732844564239
216.0,50.0,400,2,1,"(0,)",5,0.01741784517614754,750.0984607993593
216.0,50.0,400,3,1,"(0,)",5,0.01556975101046897,682.2732844564239
216.0,50.0,400,4,1,"(0,)",5,0.01651698503918154,671.434074218353
217.0,50.0,400,1,1,"(0,)",5,0.015796103064056155,684.4473156058547
217.0,50.0,400,2,1,"(0,)",5,0.017606775720704602,751.9543105410418
217.0,50.0,400,3,1,"(0,)",5,0.015796103064056155,684.4473156058547
217.0,50.0,400,4,1,"(0,)",5,0.016663562626091217,673.4349459866227
218.0,50.0,400,1,1,"(0,)",5,0.016023298899173314,686.6933469626719
218.0,50.0,400,2,1,"(0,)",5,0.017794341425066328,754.0022192169176
218.0,50.0,400,3,1,"(0,)",5,0.016023298899173314,686.6933469626719
218.0,50.0,400,4,1,"(0,)",5,0.01680377311518971,675.6057613021078
219.0,50.0,400,1,1,"(0,)",5,0.01625082505220965,689.0757184350192
219.0,50.0,400,2,1,"(0,)",5,0.017979962881619235,756.0554804575374
219.0,50.0,400,3,1,"(0,)",5,0.01625082505220965,689.0757184350192
219.0,50.0,400,4,1,"(0,)",5,0.016936817742857223,678.590887118182
220.0,50.0,400,1,1,"(0,)",5,0.016478127582030436,691.5771280923148
220.0,50.0,400,2,1,"(0,)",5,0.01816302767687207,758.245706612185
220.0,50.0,400,3,1,"(0,)",5,0.016478127582030436,691.5771280923148
220.0,50.0,400,4,1,"(0,)",5,0.017061887510546773,684.3094205604916
221.0,50.0,400,1,1,"(0,)",5,0.0167046120631361,694.2007076297458
221.0,50.0,400,2,1,"(0,)",5,0.01834289189235741,760.503250245754
221.0,50.0,400,3,1,"(0,)",5,0.0167046120631361,694.2007076297458
221.0,50.0,400,4,1,"(0,)",5,0.017178170062260086,689.9308637664266
222.0,50.0,400,1,1,"(0,)",5,0.01692964400292004,696.9495800779636
222.0,50.0,400,2,1,"(0,)",5,0.018518882136177077,762.8663673970233
222.0,50.0,400,3,1,"(0,)",5,0.01692964400292004,696.9495800779636
222.0,50.0,400,4,1,"(0,)",5,0.017284857407120647,695.1499007266866
223.0,50.0,400,1,1,"(0,)",5,0.01715254973623419,704.0433183206235
223.0,50.0,400,2,1,"(0,)",5,0.018690298148857455,765.337369899013
223.0,50.0,400,3,1,"(0,)",5,0.01715254973623419,704.0433183206235
223.0,50.0,400,4,1,"(0,)",5,0.0173811544650489,700.1834313970359
224.0,50.0,400,1,1,"(0,)",5,0.0173726178506484,712.4534870635589
224.0,50.0,400,2,1,"(0,)",5,0.01885641602349879,767.9185697301659
224.0,50.0,400,3,1,"(0,)",5,0.0173726178506484,712.4534870635589
224.0,50.0,400,4,1,"(0,)",5,0.017466288392418924,704.7968955104413
225.0,50.0,400,1,1,"(0,)",5,0.017589101194895995,720.8079933993857
225.0,50.0,400,2,1,"(0,)",5,0.01901649207505369,770.5763046961453
225.0,50.0,400,3,1,"(0,)",5,0.017589101194895995,720.8079933993857
225.0,50.0,400,4,1,"(0,)",5,0.017539518621182096,708.953269007412
226.0,50.0,400,1,1,"(0,)",5,0.017801219520850276,729.2941832104715
226.0,50.0,400,2,1,"(0,)",5,0.01916976738681286,773.3847562126189
226.0,50.0,400,3,1,"(0,)",5,0.017801219520850276,729.2941832104715
226.0,50.0,400,4,1,"(0,)",5,0.017600482245776605,712.7483100168178
227.0,50.0,400,1,1,"(0,)",5,0.018008162805795522,737.7404310607116
227.0,50.0,400,2,1,"(0,)",5,0.019315473053694493,776.3101791072982
227.0,50.0,400,3,1,"(0,)",5,0.018008162805795522,737.7404310607116
227.0,50.0,400,4,1,"(0,)",5,0.017658927905018388,716.015464016714
228.0,50.0,400,1,1,"(0,)",5,0.018209095296563713,746.1328727725398
228.0,50.0,400,2,1,"(0,)",5,0.019452836131642396,779.8554874852927
228.0,50.0,400,3,1,"(0,)",5,0.018209095296563713,746.1328727725398
228.0,50.0,400,4,1,"(0,)",5,0.0177196718003377,719.3001732814026
229.0,50.0,400,1,1,"(0,)",5,0.018403160310144388,754.3670431071248
229.0,50.0,400,2,1,"(0,)",5,0.019581086290294435,785.7954551984254
229.0,50.0,400,3,1,"(0,)",5,0.018403160310144388,754.3670431071248
229.0,50.0,400,4,1,"(0,)",5,0.01778279150313917,722.7084198187298
230.0,50.0,400,1,1,"(0,)",5,0.01858948581649901,762.3278125996874
230.0,50.0,400,2,1,"(0,)",5,0.019699463152096763,791.4881689854041
230.0,50.0,400,3,1,"(0,)",5,0.01858948581649901,762.3278125996874
230.0,50.0,400,4,1,"(0,)",5,0.017848365992019402,726.2473271818258
231.0,50.0,400,1,1,"(0,)",5,0.0187671908184145,770.1508570380481
231.0,50.0,400,2,1,"(0,)",5,0.01980722428528103,796.9327037921059
231.0,50.0,400,3,1,"(0,)",5,0.0187671908184145,770.1508570380481
231.0,50.0,400,4,1,"(0,)",5,0.01791647552471316,729.7774858377295
232.0,50.0,400,1,1,"(0,)",5,0.018935392530247997,777.8807419474543
232.0,50.0,400,2,1,"(0,)",5,0.01990365380073561,801.8791949617529
232.0,50.0,400,3,1,"(0,)",5,0.018935392530247997,777.8807419474543
232.0,50.0,400,4,1,"(0,)",5,0.017987201494914708,733.6175024921606
233.0,50.0,400,1,1,"(0,)",5,0.019093214342332677,785.105906673775
233.0,50.0,400,2,1,"(0,)",5,0.01998807148401085,806.5795472099526
233.0,50.0,400,3,1,"(0,)",5,0.019093214342332677,785.105906673775
233.0,50.0,400,4,1,"(0,)",5,0.018060626272521488,737.4884957606812
234.0,50.0,400,1,1,"(0,)",5,0.019239794540687034,792.0653660650432
234.0,50.0,400,2,1,"(0,)",5,0.020061219678563776,810.9861254688007
234.0,50.0,400,3,1,"(0,)",5,0.019239794540687034,792.0653660650432
234.0,50.0,400,4,1,"(0,)",5,0.018136833025725822,741.4860902662521
235.0,50.0,400,1,1,"(0,)",5,0.01937429573262399,798.7608960510807
235.0,50.0,400,2,1,"(0,)",5,0.020134394505989573,814.9263280832054
235.0,50.0,400,3,1,"(0,)",5,0.01937429573262399,798.7608960510807
235.0,50.0,400,4,1,"(0,)",5,0.018215905523257442,745.6970523319446
236.0,50.0,400,1,1,"(0,)",5,0.01949591490810885,804.9570283030714
236.0,50.0,400,2,1,"(0,)",5,0.020210291222748557,818.8972990661425
236.0,50.0,400,3,1,"(0,)",5,0.01949591490810885,804.9570283030714
236.0,50.0,400,4,1,"(0,)",5,0.018297927914956404,749.930730281044
237.0,50.0,400,1,1,"(0,)",5,0.01960389404457772,810.8857826231194
237.0,50.0,400,2,1,"(0,)",5,0.020288995478665823,823.1511338516505
237.0,50.0,400,3,1,"(0,)",5,0.01960389404457772,810.8857826231194
237.0,50.0,400,4,1,"(0,)",5,0.018382984488733288,754.4128249684497
238.0,50.0,400,1,1,"(0,)",5,0.01970221170662633,816.1247393967589
238.0,50.0,400,2,1,"(0,)",5,0.02037059396292774,827.2926775849655
238.0,50.0,400,3,1,"(0,)",5,0.01970221170662633,816.1247393967589
238.0,50.0,400,4,1,"(0,)",5,0.018471159401853576,758.8493440804411
239.0,50.0,400,1,1,"(0,)",5,0.01980344882707681,821.2468562665003
239.0,50.0,400,2,1,"(0,)",5,0.02045517425239371,831.6170895591181
239.0,50.0,400,3,1,"(0,)",5,0.01980344882707681,821.2468562665003
239.0,50.0,400,4,1,"(0,)",5,0.01856253638436699,763.4302887646379
240.0,50.0,400,1,1,"(0,)",5,0.019908433919306114,826.2540365528719
240.0,50.0,400,2,1,"(0,)",5,0.020542824643131147,836.2255249693849
240.0,50.0,400,3,1,"(0,)",5,0.019908433919306114,826.2540365528719
240.0,50.0,400,4,1,"(0,)",5,0.018657198412392925,768.2931207208903
241.0,50.0,400,1,1,"(0,)",5,0.020017263599320895,831.5902304077829
241.0,50.0,400,2,1,"(0,)",5,0.020633633963587333,840.7090287945914
241.0,50.0,400,3,1,"(0,)",5,0.020017263599320895,831.5902304077829
241.0,50.0,400,4,1,"(0,)",5,0.018755227348872326,773.0091658243558
242.0,50.0,400,1,1,"(0,)",5,0.02013003302333501,836.8143441770695
242.0,50.0,400,2,1,"(0,)",5,0.02072769136770785,845.4972485257022
242.0,50.0,400,3,1,"(0,)",5,0.02013003302333501,836.8143441770695
242.0,50.0,400,4,1,"(0,)",5,0.01885670354930713,778.0589371466737
243.0,50.0,400,1,1,"(0,)",5,0.02024683539981975,842.3054386345519
243.0,50.0,400,2,1,"(0,)",5,0.020825086106209062,850.2475991374556
243.0,50.0,400,3,1,"(0,)",5,0.02024683539981975,842.3054386345519
243.0,50.0,400,4,1,"(0,)",5,0.01896170542993444,782.9902308790155
244.0,50.0,400,1,1,"(0,)",5,0.020367761451979025,847.888906765496
244.0,50.0,400,2,1,"(0,)",5,0.02092590727411249,855.2189581867149
244.0,50.0,400,3,1,"(0,)",5,0.020367761451979025,847.888906765496
244.0,50.0,400,4,1,"(0,)",5,0.01907030899572724,788.2201057125294
245.0,50.0,400,1,1,"(0,)",5,0.02049289882716569,853.4701072833639
245.0,50.0,400,2,1,"(0,)",5,0.021030243532553627,860.2081754388876
245.0,50.0,400,3,1,"(0,)",5,0.02049289882716569,853.4701072833639
245.0,50.0,400,4,1,"(0,)",5,0.019182587325581552,793.3322008135704
246.0,50.0,400,1,1,"(0,)",5,0.02062233144972755,859.2695755455857
246.0,50.0,400,2,1,"(0,)",5,0.02113818280278842,865.361381168542
246.0,50.0,400,3,1,"(0,)",5,0.02062233144972755,859.2695755455857
246.0,50.0,400,4,1,"(0,)",5,0.019298610012045577,798.7302374465999
247.0,50.0,400,1,1,"(0,)",5,0.020756138813784197,865.0423836833592
247.0,50.0,400,2,1,"(0,)",5,0.021249811930239296,870.6242645004295
247.0,50.0,400,3,1,"(0,)",5,0.020756138813784197,865.0423836833592
247.0,50.0,400,4,1,"(0,)",5,0.019418442552975753,804.0547325164915
248.0,50.0,400,1,1,"(0,)",5,0.020894395212496565,870.8915666232842
248.0,50.0,400,2,1,"(0,)",5,0.021365216316351243,875.8899953750897
248.0,50.0,400,3,1,"(0,)",5,0.020894395212496565,870.8915666232842
248.0,50.0,400,4,1,"(0,)",5,0.01954214569257304,809.536110919332
249.0,50.0,400,1,1,"(0,)",5,0.021037168900508618,876.8772988414714
249.0,50.0,400,2,1,"(0,)",5,0.021484479515970618,881.3310268777445
249.0,50.0,400,3,1,"(0,)",5,0.021037168900508618,876.8772988414714
249.0,50.0,400,4,1,"(0,)",5,0.01966977470936716,814.9826922921789
250.0,50.0,400,1,1,"(0,)",5,0.02118452118642404,882.8438679414148
250.0,50.0,400,2,1,"(0,)",5,0.02160768279791608,886.7647977357581
250.0,50.0,400,3,1,"(0,)",5,0.02118452118642404,882.8438679414148
250.0,50.0,400,4,1,"(0,)",5,0.019801378648883983,820.4805111709106
251.0,50.0,400,1,1,"(0,)",5,0.021336505452441222,888.9379009782142
251.0,50.0,400,2,1,"(0,)",5,0.021734904666388055,892.3637255343572
251.0,50.0,400,3,1,"(0,)",5,0.021336505452441222,888.9379009782142
251.0,50.0,400,4,1,"(0,)",5,0.01993699949895935,826.112572216638
252.0,50.0,400,1,1,"(0,)",5,0.02149316609861738,894.9780502313002
252.0,50.0,400,2,1,"(0,)",5,0.021866220340861685,897.940175275631
252.0,50.0,400,3,1,"(0,)",5,0.02149316609861738,894.9780502313002
252.0,50.0,400,4,1,"(0,)",5,0.020076671305960157,831.6942483911225
253.0,50.0,400,1,1,"(0,)",5,0.02165453740968054,901.0031704324692
253.0,50.0,400,2,1,"(0,)",5,0.022001701192134078,903.5827661972035
253.0,50.0,400,3,1,"(0,)",5,0.02165453740968054,901.0031704324692
253.0,50.0,400,4,1,"(0,)",5,0.020220419230548795,837.375131085941
254.0,50.0,400,1,1,"(0,)",5,0.02182064234286724,907.2232563015925
254.0,50.0,400,2,1,"(0,)",5,0.02214141413225342,909.3649007234799
254.0,50.0,400,3,1,"(0,)",5,0.02182064234286724,907.2232563015925
254.0,50.0,400,4,1,"(0,)",5,0.020368258542089825,842.9889918513481
255.0,50.0,400,1,1,"(0,)",5,0.021991491235949536,913.1535263650412
255.0,50.0,400,2,1,"(0,)",5,0.022285420956150083,915.1184748804608
255.0,50.0,400,3,1,"(0,)",5,0.021991491235949536,913.1535263650412
255.0,50.0,400,4,1,"(0,)",5,0.020520193551357334,848.4858085715579
256.0,50.0,400,1,1,"(0,)",5,0.022167080435438444,919.247702505313
256.0,50.0,400,2,1,"(0,)",5,0.022433777632923747,920.9822727749763
256.0,50.0,400,3,1,"(0,)",5,0.022167080435438444,919.247702505313
256.0,50.0,400,4,1,"(0,)",5,0.020676216481868053,854.1192223630555
257.0,50.0,400,1,1,"(0,)",5,0.022347390845927684,925.3951212208176
257.0,50.0,400,2,1,"(0,)",5,0.02258653354492136,926.7488982289922
257.0,50.0,400,3,1,"(0,)",5,0.022347390845927684,925.3951212208176
257.0,50.0,400,4,1,"(0,)",5,0.020836306280948413,859.7449008181951
258.0,50.0,400,1,1,"(0,)",5,0.022532386402684266,931.2792788199046
258.0,50.0,400,2,1,"(0,)",5,0.02274373067297414,932.5743578055722
258.0,50.0,400,3,1,"(0,)",5,0.022532386402684266,931.2792788199046
258.0,50.0,400,4,1,"(0,)",5,0.02100042737255331,865.2501411607973
259.0,50.0,400,1,1,"(0,)",5,0.022722012470913985,937.2906669788301
259.0,50.0,400,2,1,"(0,)",5,0.02290540272645475,938.5037353994826
