TPS,Espacement,Densite,id plante,id talle,topology,nb_feuille_emergees,Biomasse_feuilles_emergees,Surface_feuilles_emergees
88.0,50.0,400,3,1,"(0,)",2,0.002906898259848322,110.84886399669283
88.0,50.0,400,4,1,"(0,)",2,0.0028676346626598384,122.86276304024499
89.0,50.0,400,1,1,"(0,)",2,0.002791658413380011,128.16503859591455
89.0,50.0,400,2,1,"(0,)",2,0.0027031117818474763,126.76264679377266
89.0,50.0,400,3,1,"(0,)",2,0.0029605988910137897,110.84886399669283
89.0,50.0,400,4,1,"(0,)",2,0.002963885402421745,125.79683163321737
90.0,50.0,400,1,1,"(0,)",2,0.0028869243012106345,131.80145440598142
90.0,50.0,400,2,1,"(0,)",2,0.0027978270325468508,130.6479320946162
90.0,50.0,400,3,1,"(0,)",2,0.0029974547632840394,110.84886399669283
90.0,50.0,400,4,1,"(0,)",2,0.003061019958116303,128.5988316191787
91.0,50.0,400,1,1,"(0,)",2,0.0029830060417792782,135.3678561312927
91.0,50.0,400,2,1,"(0,)",2,0.002893058046623389,134.54164446069242
91.0,50.0,400,3,1,"(0,)",3,0.0030163733015502107,111.44913799789137
91.0,50.0,400,4,1,"(0,)",2,0.0031480688130359805,128.5988316191787
92.0,50.0,400,1,1,"(0,)",2,0.0030805669238028934,138.77454263468803
92.0,50.0,400,2,1,"(0,)",2,0.0029897931966098193,138.3436550955644
92.0,50.0,400,3,1,"(0,)",3,0.003031185964540732,111.65762188300891
92.0,50.0,400,4,1,"(0,)",3,0.0032231667308334094,128.5988316191787
93.0,50.0,400,1,1,"(0,)",3,0.0031792381796754083,142.22284088939404
93.0,50.0,400,2,1,"(0,)",3,0.0030873349538816887,141.96883323791906
93.0,50.0,400,3,1,"(0,)",3,0.003046934566481397,111.65762188300891
93.0,50.0,400,4,1,"(0,)",3,0.003284399770937377,128.5988316191787
94.0,50.0,400,1,1,"(0,)",3,0.0032789889353880396,145.57304287486843
94.0,50.0,400,2,1,"(0,)",3,0.003185648541562396,145.6377508880106
94.0,50.0,400,3,1,"(0,)",3,0.003063657346443935,111.65762188300891
94.0,50.0,400,4,1,"(0,)",3,0.0033298447520682386,128.5988316191787
95.0,50.0,400,1,1,"(0,)",3,0.003379056530595549,148.81487985230783
95.0,50.0,400,2,1,"(0,)",3,0.00328541987851182,149.24682911881754
95.0,50.0,400,3,1,"(0,)",3,0.0031308413514224876,118.19580394336292
95.0,50.0,400,4,1,"(0,)",3,0.003399537504092485,134.65590107722036
96.0,50.0,400,1,1,"(0,)",3,0.003480813605066118,151.97429216747463
96.0,50.0,400,2,1,"(0,)",3,0.0033862626785141304,152.78218057352987
96.0,50.0,400,3,1,"(0,)",3,0.003157671525442773,119.14918433481421
96.0,50.0,400,4,1,"(0,)",3,0.0034237753064406463,135.45519338223224
97.0,50.0,400,1,1,"(0,)",3,0.003583489295229111,155.02202880620675
97.0,50.0,400,2,1,"(0,)",3,0.003487801691917214,156.24125586247024
97.0,50.0,400,3,1,"(0,)",3,0.003187013449009763,120.22469214228597
97.0,50.0,400,4,1,"(0,)",3,0.003450196512319275,136.41568838326984
98.0,50.0,400,1,1,"(0,)",3,0.003686621661413801,163.4784574025212
98.0,50.0,400,2,1,"(0,)",3,0.0035907019658476145,164.8544379862942
98.0,50.0,400,3,1,"(0,)",3,0.0032190060191600077,121.49898477723931
98.0,50.0,400,4,1,"(0,)",3,0.00347892161476445,137.49170637242273
99.0,50.0,400,1,1,"(0,)",3,0.0037855840463592314,166.83999682312256
99.0,50.0,400,2,1,"(0,)",3,0.0036944427922273202,168.5134168128474
99.0,50.0,400,3,1,"(0,)",3,0.0032537908260813204,122.83270792617164
99.0,50.0,400,4,1,"(0,)",3,0.003510073859346906,138.7749501134961
100.0,50.0,400,1,1,"(0,)",3,0.0038740055878626455,169.64884376131295
100.0,50.0,400,2,1,"(0,)",3,0.0037991194977022975,172.2817263971517
100.0,50.0,400,3,1,"(0,)",3,0.0032915118222652737,124.33332161668653
100.0,50.0,400,4,1,"(0,)",3,0.003543779688063465,140.08575839729744
101.0,50.0,400,1,1,"(0,)",3,0.003950307488589593,172.32933652463396
101.0,50.0,400,2,1,"(0,)",3,0.0039046836612468706,176.04742414361053
101.0,50.0,400,3,1,"(0,)",3,0.003332314887725621,126.01298360402731
101.0,50.0,400,4,1,"(0,)",3,0.003580168587105506,141.55237817989902
102.0,50.0,400,1,1,"(0,)",3,0.004012905291600214,173.12540321329396
102.0,50.0,400,2,1,"(0,)",3,0.004011804401026847,179.7599723890225
102.0,50.0,400,3,1,"(0,)",3,0.003376347269851828,127.8846578032694
102.0,50.0,400,4,1,"(0,)",3,0.0036193728707416615,143.18538354729526
103.0,50.0,400,1,1,"(0,)",3,0.004060241267619687,174.08384711295076
103.0,50.0,400,2,1,"(0,)",3,0.004119243916599708,183.51724929417674
103.0,50.0,400,3,1,"(0,)",3,0.003423756873320336,129.84696299958384
103.0,50.0,400,4,1,"(0,)",3,0.0036615273886374607,144.99614140135088
104.0,50.0,400,1,1,"(0,)",3,0.004091473369136776,175.19247261823872
104.0,50.0,400,2,1,"(0,)",3,0.004216705586880155,186.92122008023662
104.0,50.0,400,3,1,"(0,)",3,0.0034746913722070428,132.09152189850704
104.0,50.0,400,4,1,"(0,)",3,0.003706769141875778,146.90689471382802
105.0,50.0,400,1,1,"(0,)",3,0.004119135458895221,176.17375341372062
105.0,50.0,400,2,1,"(0,)",3,0.004302725340330749,189.93189074636317
105.0,50.0,400,3,1,"(0,)",3,0.0035292971130038374,134.6421879380406
105.0,50.0,400,4,1,"(0,)",3,0.0037552367908193543,149.0700328817678
106.0,50.0,400,1,1,"(0,)",3,0.004148574703410995,177.39487484261895
106.0,50.0,400,2,1,"(0,)",3,0.004375832777296396,192.39712762335142
106.0,50.0,400,3,1,"(0,)",3,0.0035877177736538387,137.2825811645596
106.0,50.0,400,4,1,"(0,)",3,0.003807070035721501,151.43326484657783
107.0,50.0,400,1,1,"(0,)",3,0.004179874120433689,178.71869903388293
107.0,50.0,400,2,1,"(0,)",3,0.004434578555866968,194.64620611706127
107.0,50.0,400,3,1,"(0,)",3,0.0036500927400352446,140.25086447543566
107.0,50.0,400,4,1,"(0,)",3,0.0038624088486252516,154.11192986645113
108.0,50.0,400,1,1,"(0,)",3,0.0042131195840027485,180.15063784211077
108.0,50.0,400,2,1,"(0,)",3,0.004477565654298728,196.40890149555594
108.0,50.0,400,3,1,"(0,)",3,0.003716555157632513,143.37372206177483
108.0,50.0,400,4,1,"(0,)",3,0.003921392532597326,156.8499159875713
109.0,50.0,400,1,1,"(0,)",3,0.004248399831057342,181.76067954349938
109.0,50.0,400,2,1,"(0,)",3,0.004510389709537369,197.7739471883644
109.0,50.0,400,3,1,"(0,)",3,0.0037872296125719507,146.81368666321657
109.0,50.0,400,4,1,"(0,)",3,0.003984158581742946,159.93102284330868
110.0,50.0,400,1,1,"(0,)",3,0.004285806457939676,183.40880624310566
110.0,50.0,400,2,1,"(0,)",3,0.0045448920351546535,199.15095009156136
110.0,50.0,400,3,1,"(0,)",3,0.003862229392957113,150.38276203387602
110.0,50.0,400,4,1,"(0,)",3,0.0040508413127823585,163.14636653944328
111.0,50.0,400,1,1,"(0,)",3,0.0043254339048824815,185.1916827021568
111.0,50.0,400,2,1,"(0,)",3,0.004581396428239494,200.75908556809966
111.0,50.0,400,3,1,"(0,)",3,0.0039416532787739066,154.3302319797731
111.0,50.0,400,4,1,"(0,)",3,0.004121570236304603,166.68379989967883
112.0,50.0,400,1,1,"(0,)",3,0.004367379426275828,187.11562093697182
112.0,50.0,400,2,1,"(0,)",3,0.004619991433676577,202.4859023089642
112.0,50.0,400,3,1,"(0,)",3,0.0040255818068809235,158.37453296422814
112.0,50.0,400,4,1,"(0,)",3,0.0041964681332410814,170.34486533704379
113.0,50.0,400,1,1,"(0,)",3,0.004411743044189051,189.18721837049534
113.0,50.0,400,2,1,"(0,)",3,0.004660768401348835,204.33721839080837
113.0,50.0,400,3,1,"(0,)",3,0.004114072957183551,162.6344214467209
113.0,50.0,400,4,1,"(0,)",3,0.0042756487997466855,174.37767727629182
114.0,50.0,400,1,1,"(0,)",3,0.004458627482276955,191.41330182410772
114.0,50.0,400,2,1,"(0,)",3,0.004703821476418752,206.31900819661897
114.0,50.0,400,3,1,"(0,)",3,0.0042071572075437855,167.0903578936349
114.0,50.0,400,4,1,"(0,)",3,0.0043592144217051475,178.51523498529352
115.0,50.0,400,1,1,"(0,)",3,0.004508138076823012,193.70920497479452
115.0,50.0,400,2,1,"(0,)",3,0.004749247578110525,208.43736103783058
115.0,50.0,400,3,1,"(0,)",3,0.004304831908952198,171.71952649718995
115.0,50.0,400,4,1,"(0,)",3,0.00444725253870093,182.8758523037699
116.0,50.0,400,1,1,"(0,)",3,0.00456038266126359,196.22860567306094
116.0,50.0,400,2,1,"(0,)",3,0.00479714636493096,210.78442378467514
116.0,50.0,400,3,1,"(0,)",3,0.0044070549397641585,176.4843762101154
116.0,50.0,400,4,1,"(0,)",3,0.0045398325567897945,187.44439082793696
117.0,50.0,400,1,1,"(0,)",3,0.004615471420094997,198.9753260952413
117.0,50.0,400,2,1,"(0,)",3,0.0048476201839890475,213.2147472439149
117.0,50.0,400,3,1,"(0,)",3,0.004513737609292818,181.38464235289223
117.0,50.0,400,4,1,"(0,)",3,0.00463700177008501,192.2863380027991
118.0,50.0,400,1,1,"(0,)",3,0.0046735167075878156,201.8700890102139
118.0,50.0,400,2,1,"(0,)",3,0.004900774001772143,215.80712812451557
118.0,50.0,400,3,1,"(0,)",3,0.004624736797800304,186.3670077272099
118.0,50.0,400,4,1,"(0,)",3,0.0047387808534559645,197.08604529435544
119.0,50.0,400,1,1,"(0,)",3,0.004734632826220851,204.95115440441205
119.0,50.0,400,2,1,"(0,)",3,0.004956715313409024,218.47794875219682
119.0,50.0,400,3,1,"(0,)",3,0.004738968230119827,191.4442691950103
119.0,50.0,400,4,1,"(0,)",3,0.004845158792987915,202.16662237778823
120.0,50.0,400,1,1,"(0,)",3,0.004798935759200139,208.12256891184003
120.0,50.0,400,2,1,"(0,)",3,0.005015554027095871,221.35980917182087
120.0,50.0,400,3,1,"(0,)",3,0.004854744950195363,196.30535681750763
120.0,50.0,400,4,1,"(0,)",3,0.004956087227830865,207.36590700347915
121.0,50.0,400,1,1,"(0,)",3,0.00486654285084878,211.5662057114663
121.0,50.0,400,2,1,"(0,)",3,0.005077402319979662,224.49987038217856
121.0,50.0,400,3,1,"(0,)",3,0.0049714371474023095,201.03998471417833
121.0,50.0,400,4,1,"(0,)",3,0.00507147418730779,212.65581897898792
122.0,50.0,400,1,1,"(0,)",3,0.004937572428043763,215.11774224713503
122.0,50.0,400,2,1,"(0,)",3,0.005142374461384399,227.78109702066942
122.0,50.0,400,3,1,"(0,)",3,0.005089549291177453,205.66073765005262
122.0,50.0,400,4,1,"(0,)",3,0.005190692233539615,217.97991164097223
123.0,50.0,400,1,1,"(0,)",3,0.0050121433552410685,218.9435419620501
123.0,50.0,400,2,1,"(0,)",3,0.005210586598829268,231.1565322316481
123.0,50.0,400,3,1,"(0,)",3,0.00520902873557997,210.09730056908649
123.0,50.0,400,4,1,"(0,)",3,0.005311514870881625,223.2271559063305
124.0,50.0,400,1,1,"(0,)",3,0.005090374514976763,222.9684481969816
124.0,50.0,400,2,1,"(0,)",3,0.005282156501825359,234.794745105721
124.0,50.0,400,3,1,"(0,)",3,0.00532952184675447,214.4603419689464
124.0,50.0,400,4,1,"(0,)",3,0.005433289850832397,228.3162292725626
125.0,50.0,400,1,1,"(0,)",3,0.00517238420506856,227.08463949494384
125.0,50.0,400,2,1,"(0,)",3,0.005357203257950808,238.54035072081345
125.0,50.0,400,3,1,"(0,)",3,0.005451239683108508,218.68262961967153
125.0,50.0,400,4,1,"(0,)",3,0.005556540234962547,233.30280215931867
126.0,50.0,400,1,1,"(0,)",3,0.0052582894430811345,231.40654167997462
126.0,50.0,400,2,1,"(0,)",3,0.005435846915196121,242.55380872956508
126.0,50.0,400,3,1,"(0,)",3,0.005574452057060109,222.79465278280236
126.0,50.0,400,4,1,"(0,)",3,0.005681211837714116,238.17585432412315
127.0,50.0,400,1,1,"(0,)",3,0.005348205167974675,235.88045681627094
127.0,50.0,400,2,1,"(0,)",3,0.005518208064046245,246.68033673328557
127.0,50.0,400,3,1,"(0,)",3,0.0056990974470427485,226.65854990491408
127.0,50.0,400,4,1,"(0,)",3,0.005806596778567918,242.97803824220162
128.0,50.0,400,1,1,"(0,)",3,0.005442243328248756,240.6202973221304
128.0,50.0,400,2,1,"(0,)",3,0.005604407352229545,251.05921314334464
128.0,50.0,400,3,1,"(0,)",3,0.005825112020634997,226.60148539915713
128.0,50.0,400,4,1,"(0,)",3,0.005933586350244808,247.52486645243644
129.0,50.0,400,1,1,"(0,)",3,0.005540511845346309,245.60436892875452
129.0,50.0,400,2,1,"(0,)",3,0.005694564924523753,255.53845048711392
129.0,50.0,400,3,1,"(0,)",3,0.005947776397127185,226.60148539915713
129.0,50.0,400,4,1,"(0,)",3,0.006062119814140667,251.93051467322692
130.0,50.0,400,1,1,"(0,)",3,0.005643113440624268,250.5288510796134
130.0,50.0,400,2,1,"(0,)",3,0.005788799779475098,260.1913818067256
130.0,50.0,400,3,1,"(0,)",3,0.006065353262433681,226.65854990491408
130.0,50.0,400,4,1,"(0,)",3,0.006192133974247182,256.1701361469622
131.0,50.0,400,1,1,"(0,)",3,0.005750144313863099,255.75938161288877
131.0,50.0,400,2,1,"(0,)",3,0.005887229034371598,265.0998837570563
131.0,50.0,400,3,1,"(0,)",3,0.006176180997767985,229.05770802269714
131.0,50.0,400,4,1,"(0,)",3,0.0063235632089250204,260.36943612976336
132.0,50.0,400,1,1,"(0,)",3,0.005861692661118465,261.13983400017094
132.0,50.0,400,2,1,"(0,)",3,0.005989967089330147,270.1819785051182
132.0,50.0,400,3,1,"(0,)",3,0.00627846031483549,233.62106650691646
132.0,50.0,400,4,1,"(0,)",3,0.006455608735874872,260.36943612976336
133.0,50.0,400,1,1,"(0,)",3,0.00597783701976343,266.70723870535346
133.0,50.0,400,2,1,"(0,)",3,0.006097124680928423,275.3348873474989
133.0,50.0,400,3,1,"(0,)",3,0.006370270599253132,238.15040894336335
133.0,50.0,400,4,1,"(0,)",3,0.006588908420519552,260.36943612976336
134.0,50.0,400,1,1,"(0,)",3,0.006098644428885918,272.2104851055596
134.0,50.0,400,2,1,"(0,)",3,0.006208807815459285,280.72826578492607
134.0,50.0,400,3,1,"(0,)",3,0.006449593711667278,242.33009345137592
134.0,50.0,400,4,1,"(0,)",3,0.006717967642741531,260.36943612976336
135.0,50.0,400,1,1,"(0,)",3,0.006224168393858362,277.9567107406196
135.0,50.0,400,2,1,"(0,)",3,0.006325116571634101,286.2717665206784
135.0,50.0,400,3,1,"(0,)",3,0.006514346058957131,245.99655114812302
135.0,50.0,400,4,1,"(0,)",3,0.006841303098343309,264.0061943114705
136.0,50.0,400,1,1,"(0,)",4,0.006354446644959249,283.7997594509959
136.0,50.0,400,2,1,"(0,)",4,0.006446143762444182,292.0108614024214
136.0,50.0,400,3,1,"(0,)",3,0.0065624195119376475,248.78354016701198
136.0,50.0,400,4,1,"(0,)",4,0.006957307105575282,268.85994498552736
137.0,50.0,400,1,1,"(0,)",4,0.006487277556628591,289.63510540408276
137.0,50.0,400,2,1,"(0,)",4,0.006571973475718064,297.7763491084376
137.0,50.0,400,3,1,"(0,)",3,0.0065917313967062035,250.68803022585493
137.0,50.0,400,4,1,"(0,)",4,0.007064259070926796,273.71433522523284
138.0,50.0,400,1,1,"(0,)",4,0.006621815121226226,295.4583074347453
138.0,50.0,400,2,1,"(0,)",4,0.006702679806187345,303.5904732052716
138.0,50.0,400,3,1,"(0,)",3,0.006607920987168645,251.49940316791037
138.0,50.0,400,4,1,"(0,)",4,0.007160342860156737,278.330670605303
139.0,50.0,400,1,1,"(0,)",4,0.006757659825472081,301.1005964137205
139.0,50.0,400,2,1,"(0,)",4,0.006838325534555235,309.61341270509627
139.0,50.0,400,3,1,"(0,)",3,0.006624742635634361,251.51894162044584
139.0,50.0,400,4,1,"(0,)",4,0.007243670483489201,282.5067553925789
140.0,50.0,400,1,1,"(0,)",4,0.006895098771340644,306.6568226844293
140.0,50.0,400,2,1,"(0,)",4,0.006976423326561229,315.62645355573426
140.0,50.0,400,3,1,"(0,)",3,0.006642580476417157,251.51894162044584
140.0,50.0,400,4,1,"(0,)",4,0.0073123121233118265,285.9509564745255
141.0,50.0,400,1,1,"(0,)",4,0.007033725905762041,317.2189811716696
141.0,50.0,400,2,1,"(0,)",4,0.0071162744913048,326.9249016884952
141.0,50.0,400,3,1,"(0,)",3,0.006661473193695351,251.51894162044584
141.0,50.0,400,4,1,"(0,)",4,0.00736433307624133,288.84083876499074
142.0,50.0,400,1,1,"(0,)",4,0.007173685675510212,323.06710108672456
142.0,50.0,400,2,1,"(0,)",4,0.007257137031729342,333.22341858636577
142.0,50.0,400,3,1,"(0,)",3,0.006681460284363573,251.51894162044584
142.0,50.0,400,4,1,"(0,)",4,0.007397837698087339,290.691694417548
143.0,50.0,400,1,1,"(0,)",4,0.007315298870568858,328.84970930453585
143.0,50.0,400,2,1,"(0,)",4,0.007399525308002737,339.52007435580936
143.0,50.0,400,3,1,"(0,)",3,0.006702582077219782,251.51894162044584
143.0,50.0,400,4,1,"(0,)",4,0.007418265854926415,291.48635944909086
144.0,50.0,400,1,1,"(0,)",4,0.0074581080716603215,334.6945552218898
144.0,50.0,400,2,1,"(0,)",4,0.0075437443046800345,346.01273396170654
144.0,50.0,400,3,1,"(0,)",3,0.0067248797508528205,251.51894162044584
144.0,50.0,400,4,1,"(0,)",4,0.007439449193525992,291.50839455351394
145.0,50.0,400,1,1,"(0,)",4,0.007602442630486714,340.22775801644224
145.0,50.0,400,2,1,"(0,)",4,0.007688999164724011,352.0977756854786
145.0,50.0,400,3,1,"(0,)",3,0.0067483953497221045,251.51894162044584
145.0,50.0,400,4,1,"(0,)",4,0.007461840781841853,291.50839455351394
146.0,50.0,400,1,1,"(0,)",4,0.007748615260381338,345.92916370501433
146.0,50.0,400,2,1,"(0,)",4,0.007835962036845131,358.2528037935037
146.0,50.0,400,3,1,"(0,)",3,0.0067731717978679945,251.51894162044584
146.0,50.0,400,4,1,"(0,)",4,0.007485491669880261,291.50839455351394
147.0,50.0,400,1,1,"(0,)",4,0.007896585801897645,351.5369315279881
147.0,50.0,400,2,1,"(0,)",4,0.007984587663135704,364.51383811862473
147.0,50.0,400,3,1,"(0,)",3,0.0067992529096334514,251.51894162044584
147.0,50.0,400,4,1,"(0,)",4,0.007510454854626271,291.50839455351394
148.0,50.0,400,1,1,"(0,)",4,0.008046315740869784,356.97158795301317
148.0,50.0,400,2,1,"(0,)",4,0.008134830995061163,370.4649046501155
148.0,50.0,400,3,1,"(0,)",3,0.006826683396714231,251.51894162044584
148.0,50.0,400,4,1,"(0,)",4,0.007536785269108145,291.50839455351394
149.0,50.0,400,1,1,"(0,)",4,0.008196924126007067,362.55815373950304
149.0,50.0,400,2,1,"(0,)",4,0.008286647315115104,376.49681556935633
