TPS,Espacement,Densite,id plante,id talle,topologie,nb_feuille_emergees,Biomasse_feuilles_emergees,Surface_feuilles_emergees
276.0,50.0,400,2,1,"(0,)",6,0.026212578880638143,1062.1540536927491
276.0,50.0,400,3,1,"(0,)",5,0.02038412986513132,828.6775243221085
276.0,50.0,400,4,1,"(0,)",6,0.026331105634141663,1034.5783009710158
277.0,50.0,400,1,1,"(0,)",6,0.026427814415419835,1063.8417478320762
277.0,50.0,400,2,1,"(0,)",6,0.026427814415419835,1063.8417478320762
277.0,50.0,400,3,1,"(0,)",5,0.02055137861602673,833.9647273717671
277.0,50.0,400,4,1,"(0,)",6,0.026534387851146323,1036.2054151237003
278.0,50.0,400,1,1,"(0,)",6,0.026644169818083114,1065.724501404635
278.0,50.0,400,2,1,"(0,)",6,0.026644169818083114,1065.724501404635
278.0,50.0,400,3,1,"(0,)",5,0.02072224983181888,839.0993844649713
278.0,50.0,400,4,1,"(0,)",6,0.026733980625741855,1037.962225975959
279.0,50.0,400,1,1,"(0,)",6,0.02686124803753523,1067.4480322565616
279.0,50.0,400,2,1,"(0,)",6,0.02686124803753523,1067.4480322565616
279.0,50.0,400,3,1,"(0,)",5,0.020896659393674497,844.3467593059677
279.0,50.0,400,4,1,"(0,)",6,0.026929106546698566,1039.7002580391982
280.0,50.0,400,1,1,"(0,)",6,0.027078620350774404,1069.3194142850139
280.0,50.0,400,2,1,"(0,)",6,0.027078620350774404,1069.3194142850139
280.0,50.0,400,3,1,"(0,)",5,0.021074505993988503,849.2774330131836
280.0,50.0,400,4,1,"(0,)",6,0.027118952739779746,1041.464064320372
281.0,50.0,400,1,1,"(0,)",6,0.02729582590758991,1071.3400092568718
281.0,50.0,400,2,1,"(0,)",6,0.02729582590758991,1071.3400092568718
281.0,50.0,400,3,1,"(0,)",5,0.021255669994289902,854.3597368571573
281.0,50.0,400,4,1,"(0,)",6,0.027302673772058306,1043.4166358198659
282.0,50.0,400,1,1,"(0,)",6,0.02751237150819404,1073.2779527731675
282.0,50.0,400,2,1,"(0,)",6,0.02751237150819404,1073.2779527731675
282.0,50.0,400,3,1,"(0,)",5,0.021440012275303986,859.1454987608709
282.0,50.0,400,4,1,"(0,)",6,0.02747939525493853,1045.321163221387
283.0,50.0,400,1,1,"(0,)",6,0.0277277316473957,1075.4258031422582
283.0,50.0,400,2,1,"(0,)",6,0.0277277316473957,1075.4258031422582
283.0,50.0,400,3,1,"(0,)",5,0.02162737308864343,864.0205867147688
283.0,50.0,400,4,1,"(0,)",6,0.027648218187900232,1047.2883425227722
284.0,50.0,400,1,1,"(0,)",6,0.027941348859889147,1077.7228057804014
284.0,50.0,400,2,1,"(0,)",6,0.027941348859889147,1077.7228057804014
284.0,50.0,400,3,1,"(0,)",5,0.02181757092101201,868.640694300276
284.0,50.0,400,4,1,"(0,)",6,0.027808224077309072,1049.3313991603725
285.0,50.0,400,1,1,"(0,)",6,0.02815263440179507,1080.0847598437304
285.0,50.0,400,2,1,"(0,)",6,0.02815263440179507,1080.0847598437304
285.0,50.0,400,3,1,"(0,)",5,0.02201040138328904,873.2666698105218
285.0,50.0,400,4,1,"(0,)",6,0.02795848085513088,1051.4745795394206
286.0,50.0,400,1,1,"(0,)",6,0.02836096930365484,1082.4730338281884
286.0,50.0,400,2,1,"(0,)",6,0.02836096930365484,1082.4730338281884
286.0,50.0,400,3,1,"(0,)",5,0.022205636138404518,877.7603507080283
286.0,50.0,400,4,1,"(0,)",6,0.028098049610905933,1053.6197023580837
287.0,50.0,400,1,1,"(0,)",6,0.02856570582954815,1084.9548805967443
287.0,50.0,400,2,1,"(0,)",6,0.02856570582954815,1084.9548805967443
287.0,50.0,400,3,1,"(0,)",5,0.02240302188349881,877.7603507080283
287.0,50.0,400,4,1,"(0,)",6,0.028225992136803102,1055.8303896851544
288.0,50.0,400,1,1,"(0,)",6,0.02876616937577935,1090.3724925274028
288.0,50.0,400,2,1,"(0,)",6,0.02876616937577935,1090.3724925274028
288.0,50.0,400,3,1,"(0,)",5,0.022602279403461944,877.7603507080283
288.0,50.0,400,4,1,"(0,)",6,0.02834137926997562,1058.1072161590948
289.0,50.0,400,1,1,"(0,)",6,0.02896166084056262,1098.013537073167
289.0,50.0,400,2,1,"(0,)",6,0.02896166084056262,1098.013537073167
289.0,50.0,400,3,1,"(0,)",5,0.022803102714541272,877.7603507080283
289.0,50.0,400,4,1,"(0,)",6,0.028443299998844165,1061.5173131876722
290.0,50.0,400,1,1,"(0,)",6,0.029151459493237636,1105.5688256691606
290.0,50.0,400,2,1,"(0,)",6,0.029151459493237636,1105.5688256691606
290.0,50.0,400,3,1,"(0,)",6,0.023005158318258598,877.7603507080283
290.0,50.0,400,4,1,"(0,)",6,0.028530871280486203,1065.9674667679997
291.0,50.0,400,1,1,"(0,)",6,0.029334826367676918,1112.937186260376
291.0,50.0,400,2,1,"(0,)",6,0.029334826367676918,1112.937186260376
291.0,50.0,400,3,1,"(0,)",6,0.023175874251416942,909.4091676182235
291.0,50.0,400,4,1,"(0,)",6,0.028603248495252486,1069.8196356257788
292.0,50.0,400,1,1,"(0,)",6,0.029511008199628867,1120.2163210856152
292.0,50.0,400,2,1,"(0,)",6,0.029511008199628867,1120.2163210856152
292.0,50.0,400,3,1,"(0,)",6,0.023364287122507484,911.0566750627039
292.0,50.0,400,4,1,"(0,)",6,0.028659637425917515,1073.2987989037156
293.0,50.0,400,1,1,"(0,)",6,0.02967924192171082,1127.3738170065274
293.0,50.0,400,2,1,"(0,)",6,0.02967924192171082,1127.3738170065274
293.0,50.0,400,3,1,"(0,)",6,0.02355182488102882,912.7290533811407
293.0,50.0,400,4,1,"(0,)",6,0.02870867181727847,1076.2377393151946
294.0,50.0,400,1,1,"(0,)",6,0.029838759722583895,1134.0288273324882
294.0,50.0,400,2,1,"(0,)",6,0.029838759722583895,1134.0288273324882
294.0,50.0,400,3,1,"(0,)",6,0.02373801633197894,914.565574551711
294.0,50.0,400,4,1,"(0,)",6,0.02875914440390801,1078.9379955143945
295.0,50.0,400,1,1,"(0,)",6,0.02998879466848187,1140.80556518095
295.0,50.0,400,2,1,"(0,)",6,0.02998879466848187,1140.80556518095
295.0,50.0,400,3,1,"(0,)",6,0.023922363446403305,916.5239537029737
295.0,50.0,400,4,1,"(0,)",6,0.028811105347677005,1081.7066155126695
296.0,50.0,400,1,1,"(0,)",6,0.03012858687574177,1147.062805575674
296.0,50.0,400,2,1,"(0,)",6,0.03012858687574177,1147.062805575674
296.0,50.0,400,3,1,"(0,)",6,0.024104342027403525,918.4679000675303
296.0,50.0,400,4,1,"(0,)",6,0.0288646062681382,1084.5442662889784
297.0,50.0,400,1,1,"(0,)",6,0.030257390212334572,1153.138355689708
297.0,50.0,400,2,1,"(0,)",6,0.030257390212334572,1153.138355689708
297.0,50.0,400,3,1,"(0,)",6,0.024283402676248022,920.4931793912097
297.0,50.0,400,4,1,"(0,)",6,0.028919700235036053,1087.4515947233608
298.0,50.0,400,1,1,"(0,)",6,0.030374479494703933,1158.7441071782962
298.0,50.0,400,2,1,"(0,)",6,0.030374479494703933,1158.7441071782962
298.0,50.0,400,3,1,"(0,)",6,0.02445897209166738,922.6008844354122
298.0,50.0,400,4,1,"(0,)",6,0.02897644176229107,1090.4292254888148
299.0,50.0,400,1,1,"(0,)",6,0.030479158133612703,1164.0508036312133
299.0,50.0,400,2,1,"(0,)",6,0.030479158133612703,1164.0508036312133
299.0,50.0,400,3,1,"(0,)",6,0.024630454732308585,924.7921163484216
299.0,50.0,400,4,1,"(0,)",6,0.029034886803553824,1093.4777588771444
300.0,50.0,400,1,1,"(0,)",6,0.03057076616934504,1168.9672578804323
300.0,50.0,400,2,1,"(0,)",6,0.03057076616934504,1168.9672578804323
300.0,50.0,400,3,1,"(0,)",6,0.02479723486971908,927.044545881743
300.0,50.0,400,4,1,"(0,)",6,0.029095092749403632,1096.5977685621897
301.0,50.0,400,1,1,"(0,)",6,0.030649769833029573,1173.6250752818655
301.0,50.0,400,2,1,"(0,)",6,0.030649769833029573,1173.6250752818655
301.0,50.0,400,3,1,"(0,)",6,0.024958679056356146,929.4219277978145
301.0,50.0,400,4,1,"(0,)",6,0.029157118426246246,1099.789799304177
302.0,50.0,400,1,1,"(0,)",6,0.030728019992572037,1177.6701289015177
302.0,50.0,400,2,1,"(0,)",6,0.030728019992572037,1177.6701289015177
302.0,50.0,400,3,1,"(0,)",6,0.025114139029660882,931.9482533188599
302.0,50.0,400,4,1,"(0,)",6,0.02922102409694424,1103.0543645992166
303.0,50.0,400,1,1,"(0,)",6,0.03080898979273796,1181.7528678638391
303.0,50.0,400,2,1,"(0,)",6,0.03080898979273796,1181.7528678638391
303.0,50.0,400,3,1,"(0,)",6,0.02526295506903281,934.5571695013714
303.0,50.0,400,4,1,"(0,)",6,0.02928687146319248,1106.3919442782794
304.0,50.0,400,1,1,"(0,)",6,0.03089276247722055,1185.9399494238376
304.0,50.0,400,2,1,"(0,)",6,0.03089276247722055,1185.9399494238376
304.0,50.0,400,3,1,"(0,)",6,0.02540445981749437,940.9775288696125
304.0,50.0,400,4,1,"(0,)",6,0.029354723669629563,1109.8029820602926
305.0,50.0,400,1,1,"(0,)",6,0.03097942252536624,1190.3791835798297
305.0,50.0,400,2,1,"(0,)",6,0.03097942252536624,1190.3791835798297
305.0,50.0,400,3,1,"(0,)",6,0.025537982573879674,947.1689473904069
305.0,50.0,400,4,1,"(0,)",6,0.02942464530965402,1113.2878830642799
306.0,50.0,400,1,1,"(0,)",6,0.031069055576737083,1194.7249451667842
306.0,50.0,400,2,1,"(0,)",6,0.031069055576737083,1194.7249451667842
306.0,50.0,400,3,1,"(0,)",6,0.025662854054490567,953.1026728102073
306.0,50.0,400,4,1,"(0,)",6,0.029496702432891774,1116.847011285779
307.0,50.0,400,1,1,"(0,)",6,0.031161748347226282,1199.209845580879
307.0,50.0,400,2,1,"(0,)",6,0.031161748347226282,1199.209845580879
307.0,50.0,400,3,1,"(0,)",6,0.025778411615328418,958.7508053259538
307.0,50.0,400,4,1,"(0,)",6,0.02957096255423823,1120.480687043053
308.0,50.0,400,1,1,"(0,)",6,0.0312575885357971,1203.922929865165
308.0,50.0,400,2,1,"(0,)",6,0.0312575885357971,1203.922929865165
308.0,50.0,400,3,1,"(0,)",6,0.02588400491726247,964.086290123811
308.0,50.0,400,4,1,"(0,)",6,0.02964749466437499,1124.1891843989051
309.0,50.0,400,1,1,"(0,)",6,0.03135666472084866,1208.5842311641024
309.0,50.0,400,2,1,"(0,)",6,0.03135666472084866,1208.5842311641024
309.0,50.0,400,3,1,"(0,)",6,0.025979002006892418,968.931300210652
309.0,50.0,400,4,1,"(0,)",6,0.029726369241636855,1127.9727285641698
310.0,50.0,400,1,1,"(0,)",6,0.03145906624514505,1213.3545939973626
310.0,50.0,400,2,1,"(0,)",6,0.03145906624514505,1213.3545939973626
310.0,50.0,400,3,1,"(0,)",6,0.026062795775501628,973.5536882633842
310.0,50.0,400,4,1,"(0,)",6,0.0298076582650801,1131.8314932892526
311.0,50.0,400,1,1,"(0,)",6,0.03156488308817619,1218.35161245023
311.0,50.0,400,2,1,"(0,)",6,0.03156488308817619,1218.35161245023
311.0,50.0,400,3,1,"(0,)",6,0.026134810747510957,977.8855594603518
311.0,50.0,400,4,1,"(0,)",6,0.029891435228577137,1135.8490137909653
312.0,50.0,400,1,1,"(0,)",6,0.03167420572475068,1223.282283295684
312.0,50.0,400,2,1,"(0,)",6,0.03167420572475068,1223.282283295684
312.0,50.0,400,3,1,"(0,)",6,0.026197461811010802,981.6980350429872
312.0,50.0,400,4,1,"(0,)",6,0.029977775155736186,1139.8770000148638
313.0,50.0,400,1,1,"(0,)",6,0.031787124968552974,1228.404609446639
313.0,50.0,400,2,1,"(0,)",6,0.031787124968552974,1228.404609446639
313.0,50.0,400,3,1,"(0,)",6,0.026261172562873344,985.1830823399152
313.0,50.0,400,4,1,"(0,)",6,0.030066754615416753,1143.9827413668813
314.0,50.0,400,1,1,"(0,)",6,0.03190373179932951,1233.6029399190252
314.0,50.0,400,2,1,"(0,)",6,0.03190373179932951,1233.6029399190252
314.0,50.0,400,3,1,"(0,)",6,0.02632696184068191,988.726256213808
314.0,50.0,400,4,1,"(0,)",6,0.030158451737582952,1148.1662471741288
315.0,50.0,400,1,1,"(0,)",6,0.032024117172302156,1238.802580560809
315.0,50.0,400,2,1,"(0,)",6,0.032024117172302156,1238.802580560809
315.0,50.0,400,3,1,"(0,)",6,0.026394895004733025,992.3631880025271
315.0,50.0,400,4,1,"(0,)",6,0.030252946229206254,1152.4274684426682
316.0,50.0,400,1,1,"(0,)",6,0.032148371808342374,1244.1560226951606
316.0,50.0,400,2,1,"(0,)",6,0.032148371808342374,1244.1560226951606
316.0,50.0,400,3,1,"(0,)",6,0.026465038633084356,996.0938573222741
316.0,50.0,400,4,1,"(0,)",6,0.030350319389897473,1156.6927723637623
317.0,50.0,400,1,1,"(0,)",6,0.03227658596337754,1249.4924964429088
317.0,50.0,400,2,1,"(0,)",6,0.03227658596337754,1249.4924964429088
317.0,50.0,400,3,1,"(0,)",6,0.02653746045307709,1000.0485196651925
317.0,50.0,400,4,1,"(0,)",6,0.03045065412691408,1161.0724744418326
318.0,50.0,400,1,1,"(0,)",6,0.032408849175440985,1255.0097759840323
318.0,50.0,400,2,1,"(0,)",6,0.032408849175440985,1255.0097759840323
318.0,50.0,400,3,1,"(0,)",6,0.026612229267912534,1003.9992250742573
318.0,50.0,400,4,1,"(0,)",6,0.030554034969153276,1165.5904054209605
319.0,50.0,400,1,1,"(0,)",6,0.03254524998772296,1260.5067001616198
319.0,50.0,400,2,1,"(0,)",6,0.03254524998772296,1260.5067001616198
319.0,50.0,400,3,1,"(0,)",6,0.02668941487784429,1007.940935244116
319.0,50.0,400,4,1,"(0,)",6,0.030660548079703264,1170.1500008972162
320.0,50.0,400,1,1,"(0,)",6,0.032685875645928994,1266.1292386080931
320.0,50.0,400,2,1,"(0,)",6,0.032685875645928994,1266.1292386080931
320.0,50.0,400,3,1,"(0,)",6,0.026769087995500252,1012.0341661744383
320.0,50.0,400,4,1,"(0,)",6,0.030770281266484702,1174.7855015585124
321.0,50.0,400,1,1,"(0,)",6,0.032830811768208915,1271.8193614124168
321.0,50.0,400,2,1,"(0,)",6,0.032830811768208915,1271.8193614124168
321.0,50.0,400,3,1,"(0,)",6,0.02685132015480163,1016.2179877766262
321.0,50.0,400,4,1,"(0,)",6,0.030883323990471116,1179.4964619574894
322.0,50.0,400,1,1,"(0,)",6,0.03298014198588282,1277.4054301217366
322.0,50.0,400,2,1,"(0,)",6,0.03298014198588282,1277.4054301217366
322.0,50.0,400,3,1,"(0,)",6,0.02693618361289844,1020.6296554757309
322.0,50.0,400,4,1,"(0,)",6,0.030999767370930267,1184.2135694713456
323.0,50.0,400,1,1,"(0,)",6,0.03313394755316377,1283.105348583169
323.0,50.0,400,2,1,"(0,)",6,0.03313394755316377,1283.105348583169
323.0,50.0,400,3,1,"(0,)",6,0.027023751244493063,1024.9517190812583
323.0,50.0,400,4,1,"(0,)",6,0.031119704187079236,1189.0605754000462
324.0,50.0,400,1,1,"(0,)",6,0.03329230692405941,1288.943589262738
324.0,50.0,400,2,1,"(0,)",6,0.03329230692405941,1288.943589262738
324.0,50.0,400,3,1,"(0,)",6,0.027114096427876096,1029.3888943542463
324.0,50.0,400,4,1,"(0,)",6,0.03124322887549153,1193.9806963389015
325.0,50.0,400,1,1,"(0,)",6,0.03345529529463046,1294.8707362032292
325.0,50.0,400,2,1,"(0,)",6,0.03345529529463046,1294.8707362032292
325.0,50.0,400,3,1,"(0,)",6,0.02720729292195114,1034.0109890373394
325.0,50.0,400,4,1,"(0,)",6,0.03137043752253742,1198.8346394788869
326.0,50.0,400,1,1,"(0,)",6,0.03362298410879343,1300.6185498153266
326.0,50.0,400,2,1,"(0,)",6,0.03362298410879343,1300.6185498153266
326.0,50.0,400,3,1,"(0,)",6,0.02730341473347893,1038.6678402022128
326.0,50.0,400,4,1,"(0,)",6,0.03150142785107586,1204.0371707501222
327.0,50.0,400,1,1,"(0,)",6,0.03379544052588039,1306.5967566194045
327.0,50.0,400,2,1,"(0,)",6,0.03379544052588039,1306.5967566194045
327.0,50.0,400,3,1,"(0,)",6,0.027402535973725564,1043.2941314695283
327.0,50.0,400,4,1,"(0,)",6,0.03163629920054956,1209.055735592874
328.0,50.0,400,1,1,"(0,)",6,0.033972726848212835,1312.3836365232557
328.0,50.0,400,2,1,"(0,)",6,0.033972726848212835,1312.3836365232557
328.0,50.0,400,3,1,"(0,)",6,0.027504730703655677,1048.1270746278058
328.0,50.0,400,4,1,"(0,)",6,0.03177515249956188,1214.196751907973
329.0,50.0,400,1,1,"(0,)",6,0.034154899907010795,1318.3914927445549
329.0,50.0,400,2,1,"(0,)",6,0.034154899907010795,1318.3914927445549
329.0,50.0,400,3,1,"(0,)",6,0.027610072766769144,1053.010606278352
329.0,50.0,400,4,1,"(0,)",6,0.03191809022993632,1219.402474364746
330.0,50.0,400,1,1,"(0,)",6,0.03434201040504634,1324.1424311673227
330.0,50.0,400,2,1,"(0,)",6,0.03434201040504634,1324.1424311673227
330.0,50.0,400,3,1,"(0,)",6,0.027718635608640442,1057.8641366058039
330.0,50.0,400,4,1,"(0,)",6,0.03206521638117507,1224.8619677625902
331.0,50.0,400,1,1,"(0,)",6,0.0345341022145641,1330.1037305919913
331.0,50.0,400,2,1,"(0,)",6,0.0345341022145641,1330.1037305919913
331.0,50.0,400,3,1,"(0,)",6,0.02783049208218266,1062.8998593468436
331.0,50.0,400,4,1,"(0,)",6,0.032216636394142295,1230.1205625713128
332.0,50.0,400,1,1,"(0,)",6,0.03473121162913315,1335.8439576816286
332.0,50.0,400,2,1,"(0,)",6,0.03473121162913315,1335.8439576816286
332.0,50.0,400,3,1,"(0,)",6,0.02794571423762518,1067.9829409671622
332.0,50.0,400,4,1,"(0,)",6,0.032372457092700514,1235.5015596475528
333.0,50.0,400,1,1,"(0,)",6,0.03493336656826807,1341.7799874699172
333.0,50.0,400,2,1,"(0,)",6,0.03493336656826807,1341.7799874699172
333.0,50.0,400,3,1,"(0,)",6,0.02806437309616474,1073.0465863095005
333.0,50.0,400,4,1,"(0,)",6,0.03253278660192346,1241.1012309812008
334.0,50.0,400,1,1,"(0,)",6,0.0351405857338645,1347.4832775324649
334.0,50.0,400,2,1,"(0,)",6,0.0351405857338645,1347.4832775324649
334.0,50.0,400,3,1,"(0,)",6,0.028186538406225585,1078.2358273232257
334.0,50.0,400,4,1,"(0,)",6,0.032697734251397007,1246.5605571991468
335.0,50.0,400,1,1,"(0,)",6,0.035352877717739296,1353.3660127495004
335.0,50.0,400,2,1,"(0,)",6,0.035352877717739296,1353.3660127495004
335.0,50.0,400,3,1,"(0,)",6,0.028312278381245892,1083.4857436086274
335.0,50.0,400,4,1,"(0,)",6,0.032867410461999556,1252.1010123750393
336.0,50.0,400,1,1,"(0,)",6,0.035570240059850315,1359.0683516261024
336.0,50.0,400,2,1,"(0,)",6,0.035570240059850315,1359.0683516261024
336.0,50.0,400,3,1,"(0,)",6,0.028441659417895667,1088.6950616348254
336.0,50.0,400,4,1,"(0,)",6,0.03304192661442561,1257.8374045678302
337.0,50.0,400,1,1,"(0,)",6,0.035792658257099166,1364.806816604088
337.0,50.0,400,2,1,"(0,)",6,0.035792658257099166,1364.806816604088
337.0,50.0,400,3,1,"(0,)",6,0.02857474579362711,1094.0257110238547
337.0,50.0,400,4,1,"(0,)",6,0.03322139489758026,1263.4646109441437
338.0,50.0,400,1,1,"(0,)",6,0.03602010472299417,1370.4172294718405
338.0,50.0,400,2,1,"(0,)",6,0.03602010472299417,1370.4172294718405
338.0,50.0,400,3,1,"(0,)",6,0.028711599342462413,1099.302462105642
338.0,50.0,400,4,1,"(0,)",6,0.03340592813482864,1269.1464242687748
339.0,50.0,400,1,1,"(0,)",6,0.03625253769887389,1376.047382180517
339.0,50.0,400,2,1,"(0,)",6,0.03625253769887389,1376.047382180517
339.0,50.0,400,3,1,"(0,)",6,0.02885227910793783,1104.6267962299814
339.0,50.0,400,4,1,"(0,)",6,0.03359563958593207,1275.0120070471112
340.0,50.0,400,1,1,"(0,)",7,0.036489900117865674,1381.5396148809364
340.0,50.0,400,2,1,"(0,)",7,0.036489900117865674,1381.5396148809364
340.0,50.0,400,3,1,"(0,)",6,0.028996840972147088,1110.1448083219418
340.0,50.0,400,4,1,"(0,)",6,0.0337906427223436,1280.7740078766951
341.0,50.0,400,1,1,"(0,)",7,0.036684437277398035,1428.2747071628205
341.0,50.0,400,2,1,"(0,)",7,0.036684437277398035,1428.2747071628205
341.0,50.0,400,3,1,"(0,)",6,0.02914533725986418,1115.4537596153448
341.0,50.0,400,4,1,"(0,)",6,0.033991050973368665,1286.5768185263646
342.0,50.0,400,1,1,"(0,)",7,0.03690534740534984,1435.1889961921163
342.0,50.0,400,2,1,"(0,)",7,0.03690534740534984,1435.1889961921163
342.0,50.0,400,3,1,"(0,)",6,0.0292978163167748,1120.841889178681
342.0,50.0,400,4,1,"(0,)",6,0.034196977440523794,1292.5602057595224
343.0,50.0,400,1,1,"(0,)",7,0.037129465392932985,1442.0292551192279
343.0,50.0,400,2,1,"(0,)",7,0.037129465392932985,1442.0292551192279
343.0,50.0,400,3,1,"(0,)",6,0.029454322060910677,1126.3402516163171
343.0,50.0,400,4,1,"(0,)",7,0.034362268833578694,1336.9094760750822
344.0,50.0,400,1,1,"(0,)",7,0.03735662926575104,1449.0143904339907
344.0,50.0,400,2,1,"(0,)",7,0.03735662926575104,1449.0143904339907
344.0,50.0,400,3,1,"(0,)",6,0.02961489350646106,1131.6943166249719
344.0,50.0,400,4,1,"(0,)",7,0.03455459673985037,1344.3441450195446
345.0,50.0,400,1,1,"(0,)",7,0.03758665823308432,1455.7659153620855
345.0,50.0,400,2,1,"(0,)",7,0.03758665823308432,1455.7659153620855
345.0,50.0,400,3,1,"(0,)",6,0.029779564259234146,1137.2252784615812
345.0,50.0,400,4,1,"(0,)",7,0.0347513469643936,1351.8286482913832
346.0,50.0,400,1,1,"(0,)",7,0.037819351726534105,1462.6223780594316
346.0,50.0,400,2,1,"(0,)",7,0.037819351726534105,1462.6223780594316
346.0,50.0,400,3,1,"(0,)",6,0.029948361983157975,1142.4956966223638
346.0,50.0,400,4,1,"(0,)",7,0.034952593425502713,1359.3928049014808
347.0,50.0,400,1,1,"(0,)",7,0.03805448844922441,1469.2484953950013
347.0,50.0,400,2,1,"(0,)",7,0.03805448844922441,1469.2484953950013
347.0,50.0,400,3,1,"(0,)",6,0.030121307837347844,1147.9673810141423
347.0,50.0,400,4,1,"(0,)",7,0.035158410113870074,1367.0623919784298
348.0,50.0,400,1,1,"(0,)",7,0.03829182545092407,1475.9272405123227
348.0,50.0,400,2,1,"(0,)",7,0.03829182545092407,1475.9272405123227
348.0,50.0,400,3,1,"(0,)",6,0.030298415883427004,1153.2436314427885
348.0,50.0,400,4,1,"(0,)",7,0.0353688709330067,1374.7609862064896
349.0,50.0,400,1,1,"(0,)",7,0.03853109724343899,1477.9145861465506
349.0,50.0,400,2,1,"(0,)",7,0.03853109724343899,1477.9145861465506
349.0,50.0,400,3,1,"(0,)",6,0.030479692462970026,1158.6325136199648
349.0,50.0,400,4,1,"(0,)",7,0.035584049501419794,1382.5601687046847
350.0,50.0,400,1,1,"(0,)",7,0.038772014970778416,1479.7854106848906
350.0,50.0,400,2,1,"(0,)",7,0.038772014970778416,1479.7854106848906
350.0,50.0,400,3,1,"(0,)",6,0.03066513554514599,1163.8914094875477
350.0,50.0,400,4,1,"(0,)",7,0.03580401892687571,1390.4008396730696
351.0,50.0,400,1,1,"(0,)",7,0.0390142656492076,1481.870188592357
351.0,50.0,400,2,1,"(0,)",7,0.0390142656492076,1481.870188592357
351.0,50.0,400,3,1,"(0,)",6,0.03085473404487231,1169.1725906185982
351.0,50.0,400,4,1,"(0,)",7,0.036028851556929975,1398.2500480777771
352.0,50.0,400,1,1,"(0,)",7,0.03925751149310238,1484.0264266335323
352.0,50.0,400,2,1,"(0,)",7,0.03925751149310238,1484.0264266335323
352.0,50.0,400,3,1,"(0,)",6,0.03104846711205048,1174.418962229312
352.0,50.0,400,4,1,"(0,)",7,0.03625861870781713,1406.1597430650468
353.0,50.0,400,1,1,"(0,)",7,0.03950138934340081,1486.0681300478063
353.0,50.0,400,2,1,"(0,)",7,0.03950138934340081,1486.0681300478063
353.0,50.0,400,3,1,"(0,)",6,0.03124630339274425,1179.5101620074793
353.0,50.0,400,4,1,"(0,)",7,0.036493390372860736,1414.0596146270987
354.0,50.0,400,1,1,"(0,)",7,0.03974551021633014,1488.2620300362653
354.0,50.0,400,2,1,"(0,)",7,0.03974551021633014,1488.2620300362653
354.0,50.0,400,3,1,"(0,)",6,0.03144820026347767,1184.673455824993
354.0,50.0,400,4,1,"(0,)",7,0.03673323491108919,1422.1478294915173
355.0,50.0,400,1,1,"(0,)",7,0.03998945899092761,1490.6085869114304
355.0,50.0,400,2,1,"(0,)",7,0.03998945899092761,1490.6085869114304
355.0,50.0,400,3,1,"(0,)",6,0.03165410304017767,1189.7551813586567
355.0,50.0,400,4,1,"(0,)",7,0.03697821871648468,1430.1604510320994
356.0,50.0,400,1,1,"(0,)",7,0.04023279425462613,1492.9897485827123
356.0,50.0,400,2,1,"(0,)",7,0.04023279425462613,1492.9897485827123
356.0,50.0,400,3,1,"(0,)",6,0.031863944163660875,1194.684493664492
356.0,50.0,400,4,1,"(0,)",7,0.03722840586815018,1438.4532277683998
357.0,50.0,400,1,1,"(0,)",7,0.04047504832680422,1495.2258892566967
357.0,50.0,400,2,1,"(0,)",7,0.04047504832680422,1495.2258892566967
357.0,50.0,400,3,1,"(0,)",6,0.032077642363969754,1199.61713260348
357.0,50.0,400,4,1,"(0,)",7,0.03748385776160553,1446.5262054434775
358.0,50.0,400,1,1,"(0,)",7,0.04071572748066478,1497.7000785429057
358.0,50.0,400,2,1,"(0,)",7,0.04071572748066478,1497.7000785429057
358.0,50.0,400,3,1,"(0,)",6,0.03229510180629506,1204.4790624099112
358.0,50.0,400,4,1,"(0,)",7,0.03774463272139361,1454.6801628597896
359.0,50.0,400,1,1,"(0,)",7,0.04095431238407099,1500.1490558578398
359.0,50.0,400,2,1,"(0,)",7,0.04095431238407099,1500.1490558578398
359.0,50.0,400,3,1,"(0,)",6,0.03251621122168102,1209.1196029071555
359.0,50.0,400,4,1,"(0,)",7,0.038010785595179127,1463.0648916682571
360.0,50.0,400,1,1,"(0,)",7,0.041190258779991336,1502.75094692826
360.0,50.0,400,2,1,"(0,)",7,0.041190258779991336,1502.75094692826
360.0,50.0,400,3,1,"(0,)",6,0.03274084302619372,1213.7443139540087
360.0,50.0,400,4,1,"(0,)",7,0.03828236732954527,1471.2262550849405
361.0,50.0,400,1,1,"(0,)",7,0.04142299842694783,1505.4175892879944
361.0,50.0,400,2,1,"(0,)",7,0.04142299842694783,1505.4175892879944
361.0,50.0,400,3,1,"(0,)",7,0.03296885243273877,1218.4374484588554
361.0,50.0,400,4,1,"(0,)",7,0.03855942452773696,1479.7241395370293
362.0,50.0,400,1,1,"(0,)",7,0.041651940319283806,1508.1495624777856
362.0,50.0,400,2,1,"(0,)",7,0.041651940319283806,1508.1495624777856
362.0,50.0,400,3,1,"(0,)",7,0.03315593031057969,1264.4540700226912
362.0,50.0,400,4,1,"(0,)",7,0.038841998989656804,1487.887342183778
363.0,50.0,400,1,1,"(0,)",7,0.04187647220612836,1510.9879200926703
363.0,50.0,400,2,1,"(0,)",7,0.04187647220612836,1510.9879200926703
363.0,50.0,400,3,1,"(0,)",7,0.03336748505158854,1266.2819518641252
