TPS,Espacement,Densite,id plante,id talle,topology,nb_feuille_emergees,Biomasse_feuilles_emergees,Surface_feuilles_emergees
88.0,50.0,400,3,1,"(0,)",2,0.002906898259848322,110.84886399669283
88.0,50.0,400,4,1,"(0,)",2,0.0026972425740051506,124.43844171517458
89.0,50.0,400,1,1,"(0,)",2,0.002963885402421745,125.79683163321737
89.0,50.0,400,2,1,"(0,)",2,0.002963885402421745,125.79683163321737
89.0,50.0,400,3,1,"(0,)",2,0.0029605988910137897,110.84886399669283
89.0,50.0,400,4,1,"(0,)",2,0.002791658413380011,128.16503859591455
90.0,50.0,400,1,1,"(0,)",2,0.003061019958116303,128.5988316191787
90.0,50.0,400,2,1,"(0,)",2,0.003061019958116303,128.5988316191787
90.0,50.0,400,3,1,"(0,)",2,0.0029974547632840394,110.84886399669283
90.0,50.0,400,4,1,"(0,)",2,0.0028869243012106345,131.80145440598142
91.0,50.0,400,1,1,"(0,)",2,0.0031480688130359805,128.5988316191787
91.0,50.0,400,2,1,"(0,)",2,0.0031480688130359805,128.5988316191787
91.0,50.0,400,3,1,"(0,)",3,0.0030163733015502107,111.44913799789137
91.0,50.0,400,4,1,"(0,)",2,0.0029830060417792782,135.3678561312927
92.0,50.0,400,1,1,"(0,)",3,0.0032231667308334094,128.5988316191787
92.0,50.0,400,2,1,"(0,)",3,0.0032231667308334094,128.5988316191787
92.0,50.0,400,3,1,"(0,)",3,0.003031185964540732,111.65762188300891
92.0,50.0,400,4,1,"(0,)",2,0.0030805669238028934,138.77454263468803
93.0,50.0,400,1,1,"(0,)",3,0.003284399770937377,128.5988316191787
93.0,50.0,400,2,1,"(0,)",3,0.003284399770937377,128.5988316191787
93.0,50.0,400,3,1,"(0,)",3,0.003046934566481397,111.65762188300891
93.0,50.0,400,4,1,"(0,)",3,0.0031792381796754083,142.22284088939404
94.0,50.0,400,1,1,"(0,)",3,0.0033298447520682386,128.5988316191787
94.0,50.0,400,2,1,"(0,)",3,0.0033298447520682386,128.5988316191787
94.0,50.0,400,3,1,"(0,)",3,0.003063657346443935,111.65762188300891
94.0,50.0,400,4,1,"(0,)",3,0.0032789889353880396,145.57304287486843
95.0,50.0,400,1,1,"(0,)",3,0.003399537504092485,134.65590107722036
95.0,50.0,400,2,1,"(0,)",3,0.003399537504092485,134.65590107722036
95.0,50.0,400,3,1,"(0,)",3,0.0031308413514224876,118.19580394336292
95.0,50.0,400,4,1,"(0,)",3,0.003379056530595549,148.81487985230783
96.0,50.0,400,1,1,"(0,)",3,0.0034237753064406463,135.45519338223224
96.0,50.0,400,2,1,"(0,)",3,0.0034237753064406463,135.45519338223224
96.0,50.0,400,3,1,"(0,)",3,0.003157671525442773,119.14918433481421
96.0,50.0,400,4,1,"(0,)",3,0.003480813605066118,151.97429216747463
97.0,50.0,400,1,1,"(0,)",3,0.003450196512319275,136.41568838326984
97.0,50.0,400,2,1,"(0,)",3,0.003450196512319275,136.41568838326984
97.0,50.0,400,3,1,"(0,)",3,0.003187013449009763,120.22469214228597
97.0,50.0,400,4,1,"(0,)",3,0.003583489295229111,155.02202880620675
98.0,50.0,400,1,1,"(0,)",3,0.00347892161476445,137.49170637242273
98.0,50.0,400,2,1,"(0,)",3,0.00347892161476445,137.49170637242273
98.0,50.0,400,3,1,"(0,)",3,0.0032190060191600077,121.49898477723931
98.0,50.0,400,4,1,"(0,)",3,0.003686621661413801,163.4784574025212
99.0,50.0,400,1,1,"(0,)",3,0.003510073859346906,138.7749501134961
99.0,50.0,400,2,1,"(0,)",3,0.003510073859346906,138.7749501134961
99.0,50.0,400,3,1,"(0,)",3,0.0032537908260813204,122.83270792617164
99.0,50.0,400,4,1,"(0,)",3,0.0037855840463592314,166.83999682312256
100.0,50.0,400,1,1,"(0,)",3,0.003543779688063465,140.08575839729744
100.0,50.0,400,2,1,"(0,)",3,0.003543779688063465,140.08575839729744
100.0,50.0,400,3,1,"(0,)",3,0.0032915118222652737,124.33332161668653
100.0,50.0,400,4,1,"(0,)",3,0.0038740055878626455,169.64884376131295
101.0,50.0,400,1,1,"(0,)",3,0.003580168587105506,141.55237817989902
101.0,50.0,400,2,1,"(0,)",3,0.003580168587105506,141.55237817989902
101.0,50.0,400,3,1,"(0,)",3,0.003332314887725621,126.01298360402731
101.0,50.0,400,4,1,"(0,)",3,0.003950307488589593,172.32933652463396
102.0,50.0,400,1,1,"(0,)",3,0.0036193728707416615,143.18538354729526
102.0,50.0,400,2,1,"(0,)",3,0.0036193728707416615,143.18538354729526
102.0,50.0,400,3,1,"(0,)",3,0.003376347269851828,127.8846578032694
102.0,50.0,400,4,1,"(0,)",3,0.004012905291600214,173.12540321329396
103.0,50.0,400,1,1,"(0,)",3,0.0036615273886374607,144.99614140135088
103.0,50.0,400,2,1,"(0,)",3,0.0036615273886374607,144.99614140135088
103.0,50.0,400,3,1,"(0,)",3,0.003423756873320336,129.84696299958384
103.0,50.0,400,4,1,"(0,)",3,0.004060241267619687,174.08384711295076
104.0,50.0,400,1,1,"(0,)",3,0.003706769141875778,146.90689471382802
104.0,50.0,400,2,1,"(0,)",3,0.003706769141875778,146.90689471382802
104.0,50.0,400,3,1,"(0,)",3,0.0034746913722070428,132.09152189850704
104.0,50.0,400,4,1,"(0,)",3,0.004091473369136776,175.19247261823872
105.0,50.0,400,1,1,"(0,)",3,0.0037552367908193543,149.0700328817678
105.0,50.0,400,2,1,"(0,)",3,0.0037552367908193543,149.0700328817678
105.0,50.0,400,3,1,"(0,)",3,0.0035292971130038374,134.6421879380406
105.0,50.0,400,4,1,"(0,)",3,0.004119135458895221,176.17375341372062
106.0,50.0,400,1,1,"(0,)",3,0.003807070035721501,151.43326484657783
106.0,50.0,400,2,1,"(0,)",3,0.003807070035721501,151.43326484657783
106.0,50.0,400,3,1,"(0,)",3,0.0035877177736538387,137.2825811645596
106.0,50.0,400,4,1,"(0,)",3,0.004148574703410995,177.39487484261895
107.0,50.0,400,1,1,"(0,)",3,0.0038624088486252516,154.11192986645113
107.0,50.0,400,2,1,"(0,)",3,0.0038624088486252516,154.11192986645113
107.0,50.0,400,3,1,"(0,)",3,0.0036500927400352446,140.25086447543566
107.0,50.0,400,4,1,"(0,)",3,0.004179874120433689,178.71869903388293
108.0,50.0,400,1,1,"(0,)",3,0.003921392532597326,156.8499159875713
108.0,50.0,400,2,1,"(0,)",3,0.003921392532597326,156.8499159875713
108.0,50.0,400,3,1,"(0,)",3,0.003716555157632513,143.37372206177483
108.0,50.0,400,4,1,"(0,)",3,0.0042131195840027485,180.15063784211077
109.0,50.0,400,1,1,"(0,)",3,0.003984158581742946,159.93102284330868
109.0,50.0,400,2,1,"(0,)",3,0.003984158581742946,159.93102284330868
109.0,50.0,400,3,1,"(0,)",3,0.0037872296125719507,146.81368666321657
109.0,50.0,400,4,1,"(0,)",3,0.004248399831057342,181.76067954349938
110.0,50.0,400,1,1,"(0,)",3,0.0040508413127823585,163.14636653944328
110.0,50.0,400,2,1,"(0,)",3,0.0040508413127823585,163.14636653944328
110.0,50.0,400,3,1,"(0,)",3,0.003862229392957113,150.38276203387602
110.0,50.0,400,4,1,"(0,)",3,0.004285806457939676,183.40880624310566
111.0,50.0,400,1,1,"(0,)",3,0.004121570236304603,166.68379989967883
111.0,50.0,400,2,1,"(0,)",3,0.004121570236304603,166.68379989967883
111.0,50.0,400,3,1,"(0,)",3,0.0039416532787739066,154.3302319797731
111.0,50.0,400,4,1,"(0,)",3,0.0043254339048824815,185.1916827021568
112.0,50.0,400,1,1,"(0,)",3,0.0041964681332410814,170.34486533704379
112.0,50.0,400,2,1,"(0,)",3,0.0041964681332410814,170.34486533704379
112.0,50.0,400,3,1,"(0,)",3,0.0040255818068809235,158.37453296422814
112.0,50.0,400,4,1,"(0,)",3,0.004367379426275828,187.11562093697182
113.0,50.0,400,1,1,"(0,)",3,0.0042756487997466855,174.37767727629182
113.0,50.0,400,2,1,"(0,)",3,0.0042756487997466855,174.37767727629182
113.0,50.0,400,3,1,"(0,)",3,0.004114072957183551,162.6344214467209
113.0,50.0,400,4,1,"(0,)",3,0.004411743044189051,189.18721837049534
114.0,50.0,400,1,1,"(0,)",3,0.0043592144217051475,178.51523498529352
114.0,50.0,400,2,1,"(0,)",3,0.0043592144217051475,178.51523498529352
114.0,50.0,400,3,1,"(0,)",3,0.0042071572075437855,167.0903578936349
114.0,50.0,400,4,1,"(0,)",3,0.004458627482276955,191.41330182410772
115.0,50.0,400,1,1,"(0,)",3,0.00444725253870093,182.8758523037699
115.0,50.0,400,2,1,"(0,)",3,0.00444725253870093,182.8758523037699
115.0,50.0,400,3,1,"(0,)",3,0.004304831908952198,171.71952649718995
115.0,50.0,400,4,1,"(0,)",3,0.004508138076823012,193.70920497479452
116.0,50.0,400,1,1,"(0,)",3,0.0045398325567897945,187.44439082793696
116.0,50.0,400,2,1,"(0,)",3,0.0045398325567897945,187.44439082793696
116.0,50.0,400,3,1,"(0,)",3,0.0044070549397641585,176.4843762101154
116.0,50.0,400,4,1,"(0,)",3,0.00456038266126359,196.22860567306094
117.0,50.0,400,1,1,"(0,)",3,0.00463700177008501,192.2863380027991
117.0,50.0,400,2,1,"(0,)",3,0.00463700177008501,192.2863380027991
117.0,50.0,400,3,1,"(0,)",3,0.004513737609292818,181.38464235289223
117.0,50.0,400,4,1,"(0,)",3,0.004615471420094997,198.9753260952413
118.0,50.0,400,1,1,"(0,)",3,0.0047387808534559645,197.08604529435544
118.0,50.0,400,2,1,"(0,)",3,0.0047387808534559645,197.08604529435544
118.0,50.0,400,3,1,"(0,)",3,0.004624736797800304,186.3670077272099
118.0,50.0,400,4,1,"(0,)",3,0.0046735167075878156,201.8700890102139
119.0,50.0,400,1,1,"(0,)",3,0.004845158792987915,202.16662237778823
119.0,50.0,400,2,1,"(0,)",3,0.004845158792987915,202.16662237778823
119.0,50.0,400,3,1,"(0,)",3,0.004738968230119827,191.4442691950103
119.0,50.0,400,4,1,"(0,)",3,0.004734632826220851,204.95115440441205
120.0,50.0,400,1,1,"(0,)",3,0.004956087227830865,207.36590700347918
120.0,50.0,400,2,1,"(0,)",3,0.004956087227830865,207.36590700347918
120.0,50.0,400,3,1,"(0,)",3,0.004854744950195363,196.30535681750763
120.0,50.0,400,4,1,"(0,)",3,0.004798935759200139,208.12256891184003
121.0,50.0,400,1,1,"(0,)",3,0.00507147418730779,212.65581897898792
121.0,50.0,400,2,1,"(0,)",3,0.00507147418730779,212.65581897898792
121.0,50.0,400,3,1,"(0,)",3,0.0049714371474023095,201.03998471417833
121.0,50.0,400,4,1,"(0,)",3,0.00486654285084878,211.5662057114663
122.0,50.0,400,1,1,"(0,)",3,0.005190692233539615,217.97991164097223
122.0,50.0,400,2,1,"(0,)",3,0.005190692233539615,217.9799116409
